[2025-02-12T16:08:23.874+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-18T17:00:00+00:00 [queued]>
[2025-02-12T16:08:23.895+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-18T17:00:00+00:00 [queued]>
[2025-02-12T16:08:23.896+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:23.924+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-18 17:00:00+00:00
[2025-02-12T16:08:23.949+0000] {standard_task_runner.py:57} INFO - Started process 5655 to run task
[2025-02-12T16:08:23.965+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-18T17:00:00+00:00', '--job-id', '89', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmpowa4bngd']
[2025-02-12T16:08:23.980+0000] {standard_task_runner.py:85} INFO - Job 89: Subtask generate_txn_fact_data
[2025-02-12T16:08:24.181+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-18T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:24.521+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-18T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-18T17:00:00+00:00'
[2025-02-12T16:08:24.583+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:24.584+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:24.592+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:31.517+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:31.518+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:31.531+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1708013311528, 'account_id': 'A00028', 'customer_id': 'C00574', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00745', 'transaction_amount': 9204.26, 'exchange_rate': 0.6381}
[2025-02-12T16:08:31.575+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1721837311575, 'account_id': 'A00835', 'customer_id': 'C00909', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00975', 'transaction_amount': 8520.17, 'exchange_rate': 0.9713}
[2025-02-12T16:08:31.579+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.585+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1718122111581, 'account_id': 'A00944', 'customer_id': 'C00173', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00845', 'transaction_amount': 3403.81, 'exchange_rate': 1.376}
[2025-02-12T16:08:31.592+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.593+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1725466111587, 'account_id': 'A00713', 'customer_id': 'C00051', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00445', 'transaction_amount': 3441.38, 'exchange_rate': 1.2818}
[2025-02-12T16:08:31.597+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1729958911594, 'account_id': 'A00077', 'customer_id': 'C00120', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00673', 'transaction_amount': 4841.35, 'exchange_rate': 1.3396}
[2025-02-12T16:08:31.601+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1715875711599, 'account_id': 'A00859', 'customer_id': 'C00640', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00937', 'transaction_amount': 4093.77, 'exchange_rate': 0.5394}
[2025-02-12T16:08:31.604+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1710259711603, 'account_id': 'A00458', 'customer_id': 'C00385', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00928', 'transaction_amount': 3192.1, 'exchange_rate': 0.9344}
[2025-02-12T16:08:31.605+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.608+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1724861311607, 'account_id': 'A00231', 'customer_id': 'C00171', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00720', 'transaction_amount': 7491.73, 'exchange_rate': 0.9056}
[2025-02-12T16:08:31.612+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.613+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1717344511611, 'account_id': 'A00208', 'customer_id': 'C00358', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00465', 'transaction_amount': 3323.96, 'exchange_rate': 0.6841}
[2025-02-12T16:08:31.613+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.616+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1712074111615, 'account_id': 'A00887', 'customer_id': 'C00898', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00876', 'transaction_amount': 2955.14, 'exchange_rate': 1.4823}
[2025-02-12T16:08:31.618+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1717085311618, 'account_id': 'A00342', 'customer_id': 'C00316', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00547', 'transaction_amount': 1037.77, 'exchange_rate': 1.2546}
[2025-02-12T16:08:31.616+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.621+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.620+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1737821311620, 'account_id': 'A00330', 'customer_id': 'C00445', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00606', 'transaction_amount': 8808.56, 'exchange_rate': 1.4219}
[2025-02-12T16:08:31.626+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.630+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset -1 and error None.
[2025-02-12T16:08:31.631+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1727453311624, 'account_id': 'A00209', 'customer_id': 'C00242', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00337', 'transaction_amount': 2982.82, 'exchange_rate': 1.1928}
[2025-02-12T16:08:31.634+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1735315711633, 'account_id': 'A00700', 'customer_id': 'C00541', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00047', 'transaction_amount': 9332.11, 'exchange_rate': 0.7134}
[2025-02-12T16:08:31.636+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1710086911636, 'account_id': 'A00422', 'customer_id': 'C00809', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00065', 'transaction_amount': 846.67, 'exchange_rate': 0.5248}
[2025-02-12T16:08:31.639+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1714147711638, 'account_id': 'A00589', 'customer_id': 'C00627', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00750', 'transaction_amount': 4672.03, 'exchange_rate': 1.2517}
[2025-02-12T16:08:31.641+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1709050111640, 'account_id': 'A00420', 'customer_id': 'C00391', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00772', 'transaction_amount': 1468.09, 'exchange_rate': 1.4378}
[2025-02-12T16:08:31.644+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1736870911644, 'account_id': 'A00920', 'customer_id': 'C00381', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00650', 'transaction_amount': 7737.02, 'exchange_rate': 1.3763}
[2025-02-12T16:08:31.653+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1719245311651, 'account_id': 'A00427', 'customer_id': 'C00835', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00533', 'transaction_amount': 9491.58, 'exchange_rate': 1.0855}
[2025-02-12T16:08:31.656+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1722701311655, 'account_id': 'A00824', 'customer_id': 'C00151', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00868', 'transaction_amount': 5274.9, 'exchange_rate': 1.3315}
[2025-02-12T16:08:31.658+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1710778111658, 'account_id': 'A00713', 'customer_id': 'C00670', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00705', 'transaction_amount': 6177.47, 'exchange_rate': 0.8854}
[2025-02-12T16:08:31.661+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1723306111660, 'account_id': 'A00047', 'customer_id': 'C00349', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00589', 'transaction_amount': 4364.18, 'exchange_rate': 1.4819}
[2025-02-12T16:08:31.669+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1734538111666, 'account_id': 'A00259', 'customer_id': 'C00537', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00866', 'transaction_amount': 1412.28, 'exchange_rate': 0.5867}
[2025-02-12T16:08:31.671+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1710000511671, 'account_id': 'A00924', 'customer_id': 'C00369', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00055', 'transaction_amount': 6209.57, 'exchange_rate': 1.0907}
[2025-02-12T16:08:31.675+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1712592511673, 'account_id': 'A00423', 'customer_id': 'C00345', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00214', 'transaction_amount': 6126.06, 'exchange_rate': 0.6654}
[2025-02-12T16:08:31.677+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1708531711677, 'account_id': 'A00989', 'customer_id': 'C00510', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00979', 'transaction_amount': 8597.86, 'exchange_rate': 1.1748}
[2025-02-12T16:08:31.690+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1718986111689, 'account_id': 'A00208', 'customer_id': 'C00288', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00401', 'transaction_amount': 4288.93, 'exchange_rate': 0.7799}
[2025-02-12T16:08:31.694+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1722874111693, 'account_id': 'A00628', 'customer_id': 'C00775', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00251', 'transaction_amount': 5804.89, 'exchange_rate': 0.8513}
[2025-02-12T16:08:31.697+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1721837311696, 'account_id': 'A00192', 'customer_id': 'C00106', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00379', 'transaction_amount': 260.26, 'exchange_rate': 0.5311}
[2025-02-12T16:08:31.699+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1714147711699, 'account_id': 'A00712', 'customer_id': 'C00371', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00380', 'transaction_amount': 8480.7, 'exchange_rate': 1.3222}
[2025-02-12T16:08:31.704+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1731082111703, 'account_id': 'A00212', 'customer_id': 'C00955', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00403', 'transaction_amount': 7861.67, 'exchange_rate': 0.8672}
[2025-02-12T16:08:31.712+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1717258111710, 'account_id': 'A00451', 'customer_id': 'C00142', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00783', 'transaction_amount': 4375.09, 'exchange_rate': 0.7638}
[2025-02-12T16:08:31.715+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1736525311714, 'account_id': 'A00313', 'customer_id': 'C00461', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00789', 'transaction_amount': 2737.17, 'exchange_rate': 0.7714}
[2025-02-12T16:08:31.722+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1727539711720, 'account_id': 'A00400', 'customer_id': 'C00458', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00182', 'transaction_amount': 4516.12, 'exchange_rate': 1.0493}
[2025-02-12T16:08:31.728+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1722269311728, 'account_id': 'A00459', 'customer_id': 'C00693', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00797', 'transaction_amount': 6012.27, 'exchange_rate': 1.3259}
[2025-02-12T16:08:31.731+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1710086911730, 'account_id': 'A00859', 'customer_id': 'C00808', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00661', 'transaction_amount': 2000.35, 'exchange_rate': 0.9813}
[2025-02-12T16:08:31.736+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1737562111735, 'account_id': 'A00585', 'customer_id': 'C00874', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00768', 'transaction_amount': 236.8, 'exchange_rate': 1.4788}
[2025-02-12T16:08:31.739+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1733933311738, 'account_id': 'A00946', 'customer_id': 'C00485', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00920', 'transaction_amount': 1024.63, 'exchange_rate': 0.629}
[2025-02-12T16:08:31.747+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1736611711745, 'account_id': 'A00693', 'customer_id': 'C00890', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00619', 'transaction_amount': 677.58, 'exchange_rate': 0.6093}
[2025-02-12T16:08:31.752+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1731946111750, 'account_id': 'A00845', 'customer_id': 'C00142', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00411', 'transaction_amount': 3129.95, 'exchange_rate': 1.0123}
[2025-02-12T16:08:31.758+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1731859711754, 'account_id': 'A00996', 'customer_id': 'C00267', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00721', 'transaction_amount': 5190.98, 'exchange_rate': 0.541}
[2025-02-12T16:08:31.764+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1736957311763, 'account_id': 'A00139', 'customer_id': 'C00336', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00524', 'transaction_amount': 7733.1, 'exchange_rate': 0.7224}
[2025-02-12T16:08:31.769+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1710605311767, 'account_id': 'A00134', 'customer_id': 'C00069', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00430', 'transaction_amount': 4965.34, 'exchange_rate': 1.2434}
[2025-02-12T16:08:31.776+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1732291711773, 'account_id': 'A00996', 'customer_id': 'C00249', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00786', 'transaction_amount': 4003.98, 'exchange_rate': 0.8718}
[2025-02-12T16:08:31.781+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1708618111779, 'account_id': 'A00971', 'customer_id': 'C00540', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00397', 'transaction_amount': 8772.38, 'exchange_rate': 1.3682}
[2025-02-12T16:08:31.784+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1734883711783, 'account_id': 'A00537', 'customer_id': 'C00006', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00195', 'transaction_amount': 920.63, 'exchange_rate': 0.916}
[2025-02-12T16:08:31.789+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1737043711787, 'account_id': 'A00406', 'customer_id': 'C00413', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00677', 'transaction_amount': 6300.01, 'exchange_rate': 1.0097}
[2025-02-12T16:08:31.793+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1715443711791, 'account_id': 'A00223', 'customer_id': 'C00563', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00289', 'transaction_amount': 7486.1, 'exchange_rate': 1.4921}
[2025-02-12T16:08:31.797+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1729786111795, 'account_id': 'A00045', 'customer_id': 'C00100', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00905', 'transaction_amount': 1395.44, 'exchange_rate': 1.3161}
[2025-02-12T16:08:31.800+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1728922111799, 'account_id': 'A00222', 'customer_id': 'C00970', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00554', 'transaction_amount': 5953.65, 'exchange_rate': 1.3343}
[2025-02-12T16:08:31.804+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1723738111803, 'account_id': 'A00645', 'customer_id': 'C00209', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00789', 'transaction_amount': 6997.02, 'exchange_rate': 0.854}
[2025-02-12T16:08:31.807+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1708531711807, 'account_id': 'A00951', 'customer_id': 'C00985', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00534', 'transaction_amount': 8745.14, 'exchange_rate': 0.8598}
[2025-02-12T16:08:31.812+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1730563711812, 'account_id': 'A00803', 'customer_id': 'C00059', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00869', 'transaction_amount': 9387.04, 'exchange_rate': 1.2888}
