[2025-02-12T16:10:25.899+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-07T17:00:00+00:00 [queued]>
[2025-02-12T16:10:25.913+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-07T17:00:00+00:00 [queued]>
[2025-02-12T16:10:25.914+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:10:25.933+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-07 17:00:00+00:00
[2025-02-12T16:10:25.946+0000] {standard_task_runner.py:57} INFO - Started process 6063 to run task
[2025-02-12T16:10:25.951+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-07T17:00:00+00:00', '--job-id', '109', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmpq9ya2h8g']
[2025-02-12T16:10:25.954+0000] {standard_task_runner.py:85} INFO - Job 109: Subtask generate_txn_fact_data
[2025-02-12T16:10:26.043+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-07T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:10:26.196+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-07T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-07T17:00:00+00:00'
[2025-02-12T16:10:26.204+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:10:26.205+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:10:26.206+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:10:26.310+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:10:26.310+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:10:26.317+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1717085426315, 'account_id': 'A00351', 'customer_id': 'C00282', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00062', 'transaction_amount': 5300.87, 'exchange_rate': 0.5088}
[2025-02-12T16:10:26.498+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1729095026497, 'account_id': 'A00295', 'customer_id': 'C00211', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00092', 'transaction_amount': 2464.84, 'exchange_rate': 1.1976}
[2025-02-12T16:10:26.503+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1714666226502, 'account_id': 'A00604', 'customer_id': 'C00239', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00116', 'transaction_amount': 3192.31, 'exchange_rate': 0.8498}
[2025-02-12T16:10:26.506+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1727799026505, 'account_id': 'A00688', 'customer_id': 'C00488', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00763', 'transaction_amount': 1190.32, 'exchange_rate': 0.969}
[2025-02-12T16:10:26.509+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1732551026508, 'account_id': 'A00331', 'customer_id': 'C00490', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00091', 'transaction_amount': 2983.11, 'exchange_rate': 0.665}
[2025-02-12T16:10:26.512+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1712592626512, 'account_id': 'A00874', 'customer_id': 'C00947', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00735', 'transaction_amount': 4049.78, 'exchange_rate': 1.0199}
[2025-02-12T16:10:26.515+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1707840626515, 'account_id': 'A00636', 'customer_id': 'C00814', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00433', 'transaction_amount': 4557.47, 'exchange_rate': 1.2484}
[2025-02-12T16:10:26.518+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1734192626517, 'account_id': 'A00057', 'customer_id': 'C00492', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00884', 'transaction_amount': 1591.54, 'exchange_rate': 0.9518}
[2025-02-12T16:10:26.521+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1725984626521, 'account_id': 'A00222', 'customer_id': 'C00457', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00665', 'transaction_amount': 734.98, 'exchange_rate': 1.2779}
[2025-02-12T16:10:26.526+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1727712626525, 'account_id': 'A00858', 'customer_id': 'C00951', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00457', 'transaction_amount': 8079.95, 'exchange_rate': 0.533}
[2025-02-12T16:10:26.531+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1739376626530, 'account_id': 'A00689', 'customer_id': 'C00725', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00427', 'transaction_amount': 7030.78, 'exchange_rate': 1.1789}
[2025-02-12T16:10:26.536+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1726330226534, 'account_id': 'A00910', 'customer_id': 'C00369', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00617', 'transaction_amount': 8448.67, 'exchange_rate': 0.9706}
[2025-02-12T16:10:26.538+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1734451826538, 'account_id': 'A00351', 'customer_id': 'C00999', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00657', 'transaction_amount': 6339.94, 'exchange_rate': 0.9902}
[2025-02-12T16:10:26.542+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1708186226541, 'account_id': 'A00888', 'customer_id': 'C00241', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00032', 'transaction_amount': 4900.94, 'exchange_rate': 0.5768}
[2025-02-12T16:10:26.545+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1726675826544, 'account_id': 'A00711', 'customer_id': 'C00663', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00453', 'transaction_amount': 1812.27, 'exchange_rate': 1.3191}
[2025-02-12T16:10:26.550+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1720800626549, 'account_id': 'A00917', 'customer_id': 'C00681', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00488', 'transaction_amount': 8690.46, 'exchange_rate': 0.6907}
[2025-02-12T16:10:26.553+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1719159026553, 'account_id': 'A00558', 'customer_id': 'C00090', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00322', 'transaction_amount': 1683.26, 'exchange_rate': 1.0637}
[2025-02-12T16:10:26.557+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1710000626555, 'account_id': 'A00484', 'customer_id': 'C00479', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00011', 'transaction_amount': 7000.91, 'exchange_rate': 0.5977}
[2025-02-12T16:10:26.560+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1717863026559, 'account_id': 'A00909', 'customer_id': 'C00341', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00006', 'transaction_amount': 3631.0, 'exchange_rate': 0.5287}
[2025-02-12T16:10:26.563+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1736784626562, 'account_id': 'A00251', 'customer_id': 'C00471', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00851', 'transaction_amount': 8152.37, 'exchange_rate': 1.1317}
