[2025-02-12T16:08:23.897+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-17T17:00:00+00:00 [queued]>
[2025-02-12T16:08:23.917+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-17T17:00:00+00:00 [queued]>
[2025-02-12T16:08:23.920+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:24.417+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-17 17:00:00+00:00
[2025-02-12T16:08:24.441+0000] {standard_task_runner.py:57} INFO - Started process 5674 to run task
[2025-02-12T16:08:24.451+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-17T17:00:00+00:00', '--job-id', '91', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp6ejeo_jr']
[2025-02-12T16:08:24.463+0000] {standard_task_runner.py:85} INFO - Job 91: Subtask generate_txn_fact_data
[2025-02-12T16:08:31.475+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-17T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:31.664+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-17T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-17T17:00:00+00:00'
[2025-02-12T16:08:31.683+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:31.684+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:31.686+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:31.791+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:31.791+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:31.800+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1712938111798, 'account_id': 'A00491', 'customer_id': 'C00391', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00425', 'transaction_amount': 7067.46, 'exchange_rate': 1.2178}
[2025-02-12T16:08:32.037+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1726675712036, 'account_id': 'A00886', 'customer_id': 'C00445', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00699', 'transaction_amount': 9827.61, 'exchange_rate': 0.5678}
[2025-02-12T16:08:32.045+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1737302912042, 'account_id': 'A00585', 'customer_id': 'C00607', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00734', 'transaction_amount': 5669.17, 'exchange_rate': 1.1043}
[2025-02-12T16:08:32.050+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1717776512048, 'account_id': 'A00305', 'customer_id': 'C00067', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00293', 'transaction_amount': 8834.6, 'exchange_rate': 1.0748}
[2025-02-12T16:08:32.055+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1710518912053, 'account_id': 'A00395', 'customer_id': 'C00490', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00175', 'transaction_amount': 7139.42, 'exchange_rate': 1.1246}
[2025-02-12T16:08:32.060+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1715875712058, 'account_id': 'A00854', 'customer_id': 'C00534', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00589', 'transaction_amount': 992.08, 'exchange_rate': 1.133}
[2025-02-12T16:08:32.064+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1724947712062, 'account_id': 'A00517', 'customer_id': 'C00010', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00189', 'transaction_amount': 6553.04, 'exchange_rate': 1.2629}
[2025-02-12T16:08:32.069+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1723824512067, 'account_id': 'A00018', 'customer_id': 'C00783', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00417', 'transaction_amount': 3003.6, 'exchange_rate': 0.7084}
[2025-02-12T16:08:32.076+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1715875712074, 'account_id': 'A00503', 'customer_id': 'C00347', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00292', 'transaction_amount': 3532.12, 'exchange_rate': 1.0481}
[2025-02-12T16:08:32.081+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1732032512080, 'account_id': 'A00735', 'customer_id': 'C00260', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00956', 'transaction_amount': 734.35, 'exchange_rate': 0.7779}
[2025-02-12T16:08:32.086+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1722096512083, 'account_id': 'A00772', 'customer_id': 'C00846', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00931', 'transaction_amount': 590.58, 'exchange_rate': 1.3805}
[2025-02-12T16:08:32.092+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1736957312088, 'account_id': 'A00548', 'customer_id': 'C00875', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00338', 'transaction_amount': 4628.0, 'exchange_rate': 0.6886}
[2025-02-12T16:08:32.097+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1736352512095, 'account_id': 'A00753', 'customer_id': 'C00149', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00068', 'transaction_amount': 3946.92, 'exchange_rate': 0.828}
[2025-02-12T16:08:32.101+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1725638912100, 'account_id': 'A00044', 'customer_id': 'C00318', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00348', 'transaction_amount': 7257.45, 'exchange_rate': 1.3218}
[2025-02-12T16:08:32.108+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1735142912105, 'account_id': 'A00262', 'customer_id': 'C00201', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00162', 'transaction_amount': 5423.61, 'exchange_rate': 1.2718}
[2025-02-12T16:08:32.113+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1712678912110, 'account_id': 'A00618', 'customer_id': 'C00609', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00242', 'transaction_amount': 3051.39, 'exchange_rate': 0.7038}
[2025-02-12T16:08:32.117+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1731254912115, 'account_id': 'A00146', 'customer_id': 'C00450', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00767', 'transaction_amount': 7531.2, 'exchange_rate': 0.5025}
[2025-02-12T16:08:32.120+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1718726912119, 'account_id': 'A00821', 'customer_id': 'C00003', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00143', 'transaction_amount': 2208.43, 'exchange_rate': 0.8331}
[2025-02-12T16:08:32.126+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1708099712124, 'account_id': 'A00408', 'customer_id': 'C00453', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00776', 'transaction_amount': 8175.41, 'exchange_rate': 0.5075}
[2025-02-12T16:08:32.131+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1714579712129, 'account_id': 'A00158', 'customer_id': 'C00556', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00851', 'transaction_amount': 7171.91, 'exchange_rate': 1.2829}
[2025-02-12T16:08:32.136+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1712765312133, 'account_id': 'A00511', 'customer_id': 'C00994', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00493', 'transaction_amount': 1293.39, 'exchange_rate': 0.9041}
[2025-02-12T16:08:32.141+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1717690112139, 'account_id': 'A00539', 'customer_id': 'C00522', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00217', 'transaction_amount': 8619.27, 'exchange_rate': 0.5352}
[2025-02-12T16:08:32.146+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1732810112144, 'account_id': 'A00599', 'customer_id': 'C00329', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00826', 'transaction_amount': 5955.09, 'exchange_rate': 1.2418}
[2025-02-12T16:08:32.150+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1736093312148, 'account_id': 'A00554', 'customer_id': 'C00701', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00601', 'transaction_amount': 5420.51, 'exchange_rate': 0.8455}
