[2025-02-12T16:10:36.431+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-10T17:00:00+00:00 [queued]>
[2025-02-12T16:10:36.441+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-10T17:00:00+00:00 [queued]>
[2025-02-12T16:10:36.441+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:10:36.457+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-10 17:00:00+00:00
[2025-02-12T16:10:36.466+0000] {standard_task_runner.py:57} INFO - Started process 6295 to run task
[2025-02-12T16:10:36.469+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-10T17:00:00+00:00', '--job-id', '112', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp1zjg3xxw']
[2025-02-12T16:10:36.472+0000] {standard_task_runner.py:85} INFO - Job 112: Subtask generate_txn_fact_data
[2025-02-12T16:10:36.523+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-10T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:10:36.606+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-10T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-10T17:00:00+00:00'
[2025-02-12T16:10:36.612+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:10:36.613+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:10:36.613+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:10:36.716+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:10:36.717+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:10:36.721+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1709568636720, 'account_id': 'A00296', 'customer_id': 'C00482', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 9335.66, 'exchange_rate': 0.5657}
[2025-02-12T16:10:36.735+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1735575036735, 'account_id': 'A00770', 'customer_id': 'C00332', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00287', 'transaction_amount': 8452.6, 'exchange_rate': 1.4727}
[2025-02-12T16:10:36.735+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-12T16:10:36.737+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1730045436737, 'account_id': 'A00393', 'customer_id': 'C00563', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00207', 'transaction_amount': 5760.82, 'exchange_rate': 0.5957}
[2025-02-12T16:10:36.741+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1735229436741, 'account_id': 'A00216', 'customer_id': 'C00052', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00159', 'transaction_amount': 3089.85, 'exchange_rate': 0.7954}
[2025-02-12T16:10:36.743+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1734711036743, 'account_id': 'A00277', 'customer_id': 'C00931', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00331', 'transaction_amount': 7509.03, 'exchange_rate': 0.9951}
[2025-02-12T16:10:36.745+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1712679036745, 'account_id': 'A00682', 'customer_id': 'C00359', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00570', 'transaction_amount': 2777.63, 'exchange_rate': 1.3375}
[2025-02-12T16:10:36.746+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1734106236746, 'account_id': 'A00452', 'customer_id': 'C00807', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00051', 'transaction_amount': 9103.37, 'exchange_rate': 0.6861}
[2025-02-12T16:10:36.747+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1732378236747, 'account_id': 'A00256', 'customer_id': 'C00441', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00131', 'transaction_amount': 3916.6, 'exchange_rate': 0.7313}
[2025-02-12T16:10:36.748+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1734883836748, 'account_id': 'A00376', 'customer_id': 'C00111', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00872', 'transaction_amount': 9216.45, 'exchange_rate': 0.5296}
[2025-02-12T16:10:36.750+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1717258236749, 'account_id': 'A00746', 'customer_id': 'C00852', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00774', 'transaction_amount': 8152.54, 'exchange_rate': 1.3774}
[2025-02-12T16:10:36.752+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1727453436752, 'account_id': 'A00084', 'customer_id': 'C00571', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00720', 'transaction_amount': 9774.18, 'exchange_rate': 0.6913}
[2025-02-12T16:10:36.753+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1708531836753, 'account_id': 'A00740', 'customer_id': 'C00878', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00663', 'transaction_amount': 1029.74, 'exchange_rate': 1.4777}
[2025-02-12T16:10:36.755+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1724688636754, 'account_id': 'A00421', 'customer_id': 'C00426', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00881', 'transaction_amount': 6232.75, 'exchange_rate': 0.9507}
[2025-02-12T16:10:36.756+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1728922236756, 'account_id': 'A00864', 'customer_id': 'C00780', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00405', 'transaction_amount': 3745.26, 'exchange_rate': 0.9873}
[2025-02-12T16:10:36.757+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1730823036757, 'account_id': 'A00060', 'customer_id': 'C00790', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00413', 'transaction_amount': 2318.65, 'exchange_rate': 1.319}
[2025-02-12T16:10:36.758+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1715703036758, 'account_id': 'A00277', 'customer_id': 'C00385', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00244', 'transaction_amount': 163.42, 'exchange_rate': 0.962}
[2025-02-12T16:10:36.759+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1720023036759, 'account_id': 'A00397', 'customer_id': 'C00993', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00772', 'transaction_amount': 6713.79, 'exchange_rate': 0.9631}
[2025-02-12T16:10:36.762+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1723392636762, 'account_id': 'A00927', 'customer_id': 'C00840', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00427', 'transaction_amount': 8670.1, 'exchange_rate': 1.0088}
[2025-02-12T16:10:36.764+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1728231036764, 'account_id': 'A00377', 'customer_id': 'C00894', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00306', 'transaction_amount': 2036.9, 'exchange_rate': 1.1117}
[2025-02-12T16:10:36.766+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1730909436766, 'account_id': 'A00285', 'customer_id': 'C00183', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00529', 'transaction_amount': 3091.71, 'exchange_rate': 0.8678}
[2025-02-12T16:10:36.768+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1711037436768, 'account_id': 'A00438', 'customer_id': 'C00767', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00390', 'transaction_amount': 7961.13, 'exchange_rate': 0.5075}
[2025-02-12T16:10:36.770+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1726675836770, 'account_id': 'A00672', 'customer_id': 'C00644', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00753', 'transaction_amount': 689.88, 'exchange_rate': 1.4527}
[2025-02-12T16:10:36.772+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1730995836771, 'account_id': 'A00031', 'customer_id': 'C00209', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00692', 'transaction_amount': 4744.6, 'exchange_rate': 1.4867}
[2025-02-12T16:10:36.774+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1724688636773, 'account_id': 'A00545', 'customer_id': 'C00626', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00420', 'transaction_amount': 8366.61, 'exchange_rate': 0.5662}
[2025-02-12T16:10:36.775+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1736611836775, 'account_id': 'A00991', 'customer_id': 'C00209', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00416', 'transaction_amount': 3300.16, 'exchange_rate': 1.2814}
[2025-02-12T16:10:36.777+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1724515836777, 'account_id': 'A00563', 'customer_id': 'C00570', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00792', 'transaction_amount': 2002.92, 'exchange_rate': 1.1752}
[2025-02-12T16:10:36.778+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1737735036778, 'account_id': 'A00309', 'customer_id': 'C00087', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00388', 'transaction_amount': 9574.15, 'exchange_rate': 1.4649}
[2025-02-12T16:10:36.781+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1721751036781, 'account_id': 'A00219', 'customer_id': 'C00745', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00897', 'transaction_amount': 9484.41, 'exchange_rate': 1.0674}
[2025-02-12T16:10:36.783+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1733069436783, 'account_id': 'A00390', 'customer_id': 'C00925', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00839', 'transaction_amount': 5329.91, 'exchange_rate': 1.1557}
[2025-02-12T16:10:36.785+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1711037436784, 'account_id': 'A00551', 'customer_id': 'C00887', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00544', 'transaction_amount': 3915.94, 'exchange_rate': 1.2741}
[2025-02-12T16:10:36.786+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1716394236786, 'account_id': 'A00955', 'customer_id': 'C00594', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00855', 'transaction_amount': 5583.91, 'exchange_rate': 0.872}
[2025-02-12T16:10:36.787+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1713024636787, 'account_id': 'A00665', 'customer_id': 'C00963', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00634', 'transaction_amount': 5864.28, 'exchange_rate': 1.3848}
[2025-02-12T16:10:36.788+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1712419836788, 'account_id': 'A00332', 'customer_id': 'C00375', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00883', 'transaction_amount': 1328.77, 'exchange_rate': 0.9052}
[2025-02-12T16:10:36.789+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1726416636789, 'account_id': 'A00458', 'customer_id': 'C00304', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00300', 'transaction_amount': 3006.07, 'exchange_rate': 1.2192}
[2025-02-12T16:10:36.791+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1717776636791, 'account_id': 'A00103', 'customer_id': 'C00314', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00069', 'transaction_amount': 4773.41, 'exchange_rate': 1.2264}
[2025-02-12T16:10:36.793+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1725639036793, 'account_id': 'A00052', 'customer_id': 'C00680', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00736', 'transaction_amount': 9953.11, 'exchange_rate': 0.6759}
[2025-02-12T16:10:36.795+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1717171836794, 'account_id': 'A00600', 'customer_id': 'C00113', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00465', 'transaction_amount': 7290.25, 'exchange_rate': 0.6101}
[2025-02-12T16:10:36.796+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1714839036796, 'account_id': 'A00276', 'customer_id': 'C00776', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00923', 'transaction_amount': 7147.15, 'exchange_rate': 0.9702}
[2025-02-12T16:10:36.797+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1735229436797, 'account_id': 'A00529', 'customer_id': 'C00971', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00243', 'transaction_amount': 9993.22, 'exchange_rate': 1.0007}
[2025-02-12T16:10:36.798+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1720973436798, 'account_id': 'A00263', 'customer_id': 'C00256', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00824', 'transaction_amount': 1024.8, 'exchange_rate': 0.9955}
[2025-02-12T16:10:36.801+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1739376636801, 'account_id': 'A00900', 'customer_id': 'C00401', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00405', 'transaction_amount': 6792.79, 'exchange_rate': 1.04}
[2025-02-12T16:10:36.803+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1713715836803, 'account_id': 'A00700', 'customer_id': 'C00209', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00382', 'transaction_amount': 3418.35, 'exchange_rate': 1.3244}
[2025-02-12T16:10:36.804+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1712074236804, 'account_id': 'A00289', 'customer_id': 'C00578', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00653', 'transaction_amount': 4627.24, 'exchange_rate': 0.7529}
[2025-02-12T16:10:36.805+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1716739836805, 'account_id': 'A00499', 'customer_id': 'C00067', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00736', 'transaction_amount': 9919.1, 'exchange_rate': 1.3527}
[2025-02-12T16:10:36.807+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1727885436807, 'account_id': 'A00825', 'customer_id': 'C00215', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00035', 'transaction_amount': 9386.47, 'exchange_rate': 0.7129}
[2025-02-12T16:10:36.808+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1719159036808, 'account_id': 'A00400', 'customer_id': 'C00063', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00849', 'transaction_amount': 3864.37, 'exchange_rate': 0.844}
[2025-02-12T16:10:36.809+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1721491836809, 'account_id': 'A00970', 'customer_id': 'C00825', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00828', 'transaction_amount': 5841.31, 'exchange_rate': 1.3029}
[2025-02-12T16:10:36.812+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1722183036812, 'account_id': 'A00421', 'customer_id': 'C00322', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00792', 'transaction_amount': 8256.41, 'exchange_rate': 0.867}
[2025-02-12T16:10:36.813+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1720109436813, 'account_id': 'A00341', 'customer_id': 'C00452', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00027', 'transaction_amount': 9977.48, 'exchange_rate': 0.6997}
[2025-02-12T16:10:36.816+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1724343036816, 'account_id': 'A00504', 'customer_id': 'C00672', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00781', 'transaction_amount': 8285.94, 'exchange_rate': 1.0496}
[2025-02-12T16:10:36.818+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1735834236818, 'account_id': 'A00687', 'customer_id': 'C00027', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00619', 'transaction_amount': 6902.6, 'exchange_rate': 0.6403}
[2025-02-12T16:10:36.819+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1717690236819, 'account_id': 'A00410', 'customer_id': 'C00979', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00631', 'transaction_amount': 5137.24, 'exchange_rate': 0.6283}
[2025-02-12T16:10:36.821+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1718122236821, 'account_id': 'A00220', 'customer_id': 'C00059', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00493', 'transaction_amount': 694.85, 'exchange_rate': 0.795}
[2025-02-12T16:10:36.822+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1713888636822, 'account_id': 'A00821', 'customer_id': 'C00190', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00788', 'transaction_amount': 2679.19, 'exchange_rate': 1.0475}
[2025-02-12T16:10:36.824+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1715271036824, 'account_id': 'A00632', 'customer_id': 'C00807', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00739', 'transaction_amount': 3646.03, 'exchange_rate': 1.2448}
[2025-02-12T16:10:36.827+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1713024636827, 'account_id': 'A00715', 'customer_id': 'C00434', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00313', 'transaction_amount': 439.67, 'exchange_rate': 0.6552}
