[2025-02-12T16:10:24.916+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-05T17:00:00+00:00 [queued]>
[2025-02-12T16:10:24.938+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-05T17:00:00+00:00 [queued]>
[2025-02-12T16:10:24.938+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:10:24.969+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-05 17:00:00+00:00
[2025-02-12T16:10:24.983+0000] {standard_task_runner.py:57} INFO - Started process 6032 to run task
[2025-02-12T16:10:24.988+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-05T17:00:00+00:00', '--job-id', '108', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmps24bqcmh']
[2025-02-12T16:10:24.993+0000] {standard_task_runner.py:85} INFO - Job 108: Subtask generate_txn_fact_data
[2025-02-12T16:10:25.084+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-05T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:10:25.254+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-05T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-05T17:00:00+00:00'
[2025-02-12T16:10:25.261+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:10:25.262+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:10:25.264+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:10:25.376+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:10:25.377+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:10:25.390+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1708791025387, 'account_id': 'A00430', 'customer_id': 'C00222', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00354', 'transaction_amount': 786.16, 'exchange_rate': 1.3312}
[2025-02-12T16:10:25.410+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1709827825409, 'account_id': 'A01000', 'customer_id': 'C00799', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00052', 'transaction_amount': 6256.99, 'exchange_rate': 1.0364}
[2025-02-12T16:10:25.412+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1728231025412, 'account_id': 'A00534', 'customer_id': 'C00738', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00694', 'transaction_amount': 8850.58, 'exchange_rate': 0.693}
[2025-02-12T16:10:25.417+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1715703025416, 'account_id': 'A00893', 'customer_id': 'C00434', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00788', 'transaction_amount': 2631.72, 'exchange_rate': 1.3094}
[2025-02-12T16:10:25.421+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1715875825420, 'account_id': 'A00463', 'customer_id': 'C00613', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00489', 'transaction_amount': 4937.6, 'exchange_rate': 0.9614}
[2025-02-12T16:10:25.423+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1737043825423, 'account_id': 'A00795', 'customer_id': 'C00559', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00845', 'transaction_amount': 5199.66, 'exchange_rate': 1.4504}
[2025-02-12T16:10:25.425+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1711123825425, 'account_id': 'A00884', 'customer_id': 'C00224', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00501', 'transaction_amount': 4836.84, 'exchange_rate': 0.6404}
[2025-02-12T16:10:25.429+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1720282225428, 'account_id': 'A00306', 'customer_id': 'C00820', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00439', 'transaction_amount': 7623.3, 'exchange_rate': 1.3969}
[2025-02-12T16:10:25.432+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1728403825431, 'account_id': 'A00497', 'customer_id': 'C00291', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00328', 'transaction_amount': 1511.5, 'exchange_rate': 1.4086}
[2025-02-12T16:10:25.434+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1713456625433, 'account_id': 'A00300', 'customer_id': 'C00902', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00024', 'transaction_amount': 7039.13, 'exchange_rate': 0.9759}
[2025-02-12T16:10:25.436+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1721837425435, 'account_id': 'A00630', 'customer_id': 'C00452', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00706', 'transaction_amount': 7680.08, 'exchange_rate': 1.0175}
[2025-02-12T16:10:25.438+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1727971825437, 'account_id': 'A00815', 'customer_id': 'C00685', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00052', 'transaction_amount': 7317.1, 'exchange_rate': 1.1428}
[2025-02-12T16:10:25.440+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1715011825440, 'account_id': 'A00069', 'customer_id': 'C00075', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00689', 'transaction_amount': 8707.56, 'exchange_rate': 0.6166}
[2025-02-12T16:10:25.442+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1707927025442, 'account_id': 'A00338', 'customer_id': 'C00411', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00571', 'transaction_amount': 9175.09, 'exchange_rate': 1.3471}
[2025-02-12T16:10:25.444+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1736957425444, 'account_id': 'A00515', 'customer_id': 'C00059', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00703', 'transaction_amount': 8765.44, 'exchange_rate': 0.6542}
[2025-02-12T16:10:25.449+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1731859825448, 'account_id': 'A00758', 'customer_id': 'C00355', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00684', 'transaction_amount': 7389.3, 'exchange_rate': 1.3585}
[2025-02-12T16:10:25.453+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1710864625452, 'account_id': 'A00484', 'customer_id': 'C00116', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00207', 'transaction_amount': 6921.99, 'exchange_rate': 0.6741}
[2025-02-12T16:10:25.455+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1735229425455, 'account_id': 'A00292', 'customer_id': 'C00247', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00422', 'transaction_amount': 1366.39, 'exchange_rate': 0.8045}
[2025-02-12T16:10:25.461+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1720195825460, 'account_id': 'A00872', 'customer_id': 'C00959', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00357', 'transaction_amount': 3379.98, 'exchange_rate': 0.6149}
[2025-02-12T16:10:25.463+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1733155825463, 'account_id': 'A00659', 'customer_id': 'C00662', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00660', 'transaction_amount': 7884.2, 'exchange_rate': 0.697}
[2025-02-12T16:10:25.467+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1739203825466, 'account_id': 'A00124', 'customer_id': 'C00949', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00444', 'transaction_amount': 9116.76, 'exchange_rate': 1.327}
[2025-02-12T16:10:25.469+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1728403825468, 'account_id': 'A00692', 'customer_id': 'C00573', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00039', 'transaction_amount': 3754.39, 'exchange_rate': 0.9075}
[2025-02-12T16:10:25.472+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1728576625472, 'account_id': 'A00900', 'customer_id': 'C00268', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00380', 'transaction_amount': 2025.2, 'exchange_rate': 1.4075}
[2025-02-12T16:10:25.474+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1734970225474, 'account_id': 'A00483', 'customer_id': 'C00529', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00871', 'transaction_amount': 6931.56, 'exchange_rate': 0.6767}
[2025-02-12T16:10:25.476+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1716307825475, 'account_id': 'A00641', 'customer_id': 'C00089', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00188', 'transaction_amount': 4459.82, 'exchange_rate': 0.8886}
[2025-02-12T16:10:25.479+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1736439025479, 'account_id': 'A00563', 'customer_id': 'C00014', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00424', 'transaction_amount': 7893.74, 'exchange_rate': 0.9455}
[2025-02-12T16:10:25.481+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1737130225481, 'account_id': 'A00049', 'customer_id': 'C00552', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00793', 'transaction_amount': 4332.08, 'exchange_rate': 0.866}
[2025-02-12T16:10:25.483+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1721319025483, 'account_id': 'A00740', 'customer_id': 'C00480', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00875', 'transaction_amount': 8740.88, 'exchange_rate': 0.6837}
[2025-02-12T16:10:25.484+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1729095025484, 'account_id': 'A00812', 'customer_id': 'C00994', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00831', 'transaction_amount': 8222.9, 'exchange_rate': 1.4989}
[2025-02-12T16:10:25.487+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1727539825487, 'account_id': 'A00082', 'customer_id': 'C00663', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00156', 'transaction_amount': 5465.51, 'exchange_rate': 0.7979}
[2025-02-12T16:10:25.490+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1734970225490, 'account_id': 'A00309', 'customer_id': 'C00074', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00261', 'transaction_amount': 4837.25, 'exchange_rate': 1.1835}
[2025-02-12T16:10:25.493+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1723479025493, 'account_id': 'A00896', 'customer_id': 'C00634', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00385', 'transaction_amount': 2938.14, 'exchange_rate': 0.9782}
[2025-02-12T16:10:25.495+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1729008625495, 'account_id': 'A00321', 'customer_id': 'C00005', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00185', 'transaction_amount': 8092.17, 'exchange_rate': 0.8093}
[2025-02-12T16:10:25.497+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1719418225497, 'account_id': 'A00414', 'customer_id': 'C00159', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00276', 'transaction_amount': 388.94, 'exchange_rate': 0.5562}
[2025-02-12T16:10:25.500+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1736871025500, 'account_id': 'A00596', 'customer_id': 'C00539', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00133', 'transaction_amount': 121.34, 'exchange_rate': 1.4955}
[2025-02-12T16:10:25.502+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1732464625502, 'account_id': 'A00678', 'customer_id': 'C00930', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00440', 'transaction_amount': 5315.12, 'exchange_rate': 0.5482}
[2025-02-12T16:10:25.505+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1717258225505, 'account_id': 'A00448', 'customer_id': 'C00240', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00833', 'transaction_amount': 4874.13, 'exchange_rate': 1.1853}
[2025-02-12T16:10:25.507+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1717776625507, 'account_id': 'A00512', 'customer_id': 'C00798', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00693', 'transaction_amount': 8607.63, 'exchange_rate': 1.2028}
[2025-02-12T16:10:25.510+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1709482225510, 'account_id': 'A00449', 'customer_id': 'C00100', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00443', 'transaction_amount': 2843.99, 'exchange_rate': 1.0918}
[2025-02-12T16:10:25.512+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1721491825512, 'account_id': 'A00684', 'customer_id': 'C00900', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00566', 'transaction_amount': 7538.4, 'exchange_rate': 0.9606}
[2025-02-12T16:10:25.514+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1713283825514, 'account_id': 'A00240', 'customer_id': 'C00263', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00734', 'transaction_amount': 4561.07, 'exchange_rate': 0.7939}
[2025-02-12T16:10:25.516+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1712074225516, 'account_id': 'A00587', 'customer_id': 'C00386', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00050', 'transaction_amount': 2957.28, 'exchange_rate': 1.382}
[2025-02-12T16:10:25.518+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1737043825517, 'account_id': 'A00568', 'customer_id': 'C00803', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00940', 'transaction_amount': 3723.59, 'exchange_rate': 0.5555}
[2025-02-12T16:10:25.520+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1729613425520, 'account_id': 'A00374', 'customer_id': 'C00880', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00563', 'transaction_amount': 9368.69, 'exchange_rate': 0.7092}
[2025-02-12T16:10:25.523+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1730995825522, 'account_id': 'A00505', 'customer_id': 'C00358', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00194', 'transaction_amount': 3804.51, 'exchange_rate': 0.9212}
[2025-02-12T16:10:25.525+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1731255025525, 'account_id': 'A00618', 'customer_id': 'C00454', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00673', 'transaction_amount': 5328.43, 'exchange_rate': 1.1593}
[2025-02-12T16:10:25.528+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1738512625528, 'account_id': 'A00558', 'customer_id': 'C00286', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00171', 'transaction_amount': 8201.53, 'exchange_rate': 1.2398}
[2025-02-12T16:10:25.530+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1712765425530, 'account_id': 'A00816', 'customer_id': 'C00866', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00364', 'transaction_amount': 6312.41, 'exchange_rate': 1.2599}
[2025-02-12T16:10:25.538+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1719245425536, 'account_id': 'A00477', 'customer_id': 'C00155', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00668', 'transaction_amount': 2194.93, 'exchange_rate': 1.3305}
[2025-02-12T16:10:25.540+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1727280625539, 'account_id': 'A00923', 'customer_id': 'C00159', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00553', 'transaction_amount': 7661.96, 'exchange_rate': 1.1243}
[2025-02-12T16:10:25.542+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1718986225542, 'account_id': 'A00510', 'customer_id': 'C00697', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00181', 'transaction_amount': 5295.77, 'exchange_rate': 1.4418}
[2025-02-12T16:10:25.544+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1707927025544, 'account_id': 'A00183', 'customer_id': 'C00553', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00994', 'transaction_amount': 2070.71, 'exchange_rate': 1.2943}
[2025-02-12T16:10:25.547+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1713283825546, 'account_id': 'A00033', 'customer_id': 'C00046', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00818', 'transaction_amount': 7147.97, 'exchange_rate': 1.1096}
[2025-02-12T16:10:25.550+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1715530225550, 'account_id': 'A00762', 'customer_id': 'C00620', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00604', 'transaction_amount': 5674.13, 'exchange_rate': 0.6232}
[2025-02-12T16:10:25.552+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1719418225551, 'account_id': 'A00431', 'customer_id': 'C00629', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00365', 'transaction_amount': 1053.83, 'exchange_rate': 0.8423}
[2025-02-12T16:10:25.553+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1717690225553, 'account_id': 'A00905', 'customer_id': 'C00046', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00223', 'transaction_amount': 8401.16, 'exchange_rate': 0.789}
[2025-02-12T16:10:25.555+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1728317425554, 'account_id': 'A00039', 'customer_id': 'C00485', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00069', 'transaction_amount': 7673.27, 'exchange_rate': 1.0012}
