[2025-02-12T16:10:24.916+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-06T17:00:00+00:00 [queued]>
[2025-02-12T16:10:24.939+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-06T17:00:00+00:00 [queued]>
[2025-02-12T16:10:24.940+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:10:24.968+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-06 17:00:00+00:00
[2025-02-12T16:10:24.983+0000] {standard_task_runner.py:57} INFO - Started process 6033 to run task
[2025-02-12T16:10:24.989+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-06T17:00:00+00:00', '--job-id', '107', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp7m16wkd3']
[2025-02-12T16:10:24.991+0000] {standard_task_runner.py:85} INFO - Job 107: Subtask generate_txn_fact_data
[2025-02-12T16:10:25.084+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-06T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:10:25.254+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-06T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-06T17:00:00+00:00'
[2025-02-12T16:10:25.261+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:10:25.262+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:10:25.263+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:10:25.376+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:10:25.377+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:10:25.384+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1709827825382, 'account_id': 'A00743', 'customer_id': 'C00160', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00229', 'transaction_amount': 9017.58, 'exchange_rate': 0.851}
[2025-02-12T16:10:25.427+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1723651825427, 'account_id': 'A00850', 'customer_id': 'C00484', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00351', 'transaction_amount': 6594.94, 'exchange_rate': 0.819}
[2025-02-12T16:10:25.429+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1738253425429, 'account_id': 'A00523', 'customer_id': 'C00134', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00827', 'transaction_amount': 1827.23, 'exchange_rate': 1.1131}
[2025-02-12T16:10:25.431+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1726330225430, 'account_id': 'A00569', 'customer_id': 'C00839', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00738', 'transaction_amount': 8412.04, 'exchange_rate': 1.4225}
[2025-02-12T16:10:25.432+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1720627825432, 'account_id': 'A00101', 'customer_id': 'C00472', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00503', 'transaction_amount': 1933.78, 'exchange_rate': 1.3482}
[2025-02-12T16:10:25.434+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1722355825434, 'account_id': 'A00073', 'customer_id': 'C00737', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00610', 'transaction_amount': 5552.38, 'exchange_rate': 1.2498}
[2025-02-12T16:10:25.436+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1733847025435, 'account_id': 'A00542', 'customer_id': 'C00508', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00756', 'transaction_amount': 7606.04, 'exchange_rate': 0.8983}
[2025-02-12T16:10:25.437+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1730736625437, 'account_id': 'A00010', 'customer_id': 'C00754', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00874', 'transaction_amount': 876.0, 'exchange_rate': 0.7493}
[2025-02-12T16:10:25.442+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1729267825441, 'account_id': 'A00674', 'customer_id': 'C00581', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00241', 'transaction_amount': 5689.43, 'exchange_rate': 1.4302}
[2025-02-12T16:10:25.445+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1732378225444, 'account_id': 'A00446', 'customer_id': 'C00578', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00227', 'transaction_amount': 9107.37, 'exchange_rate': 0.591}
[2025-02-12T16:10:25.448+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1720541425447, 'account_id': 'A00206', 'customer_id': 'C00636', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00439', 'transaction_amount': 5294.17, 'exchange_rate': 0.8428}
[2025-02-12T16:10:25.450+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1726071025449, 'account_id': 'A00177', 'customer_id': 'C00979', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00761', 'transaction_amount': 8145.41, 'exchange_rate': 1.1561}
[2025-02-12T16:10:25.453+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1725984625453, 'account_id': 'A00336', 'customer_id': 'C00930', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00650', 'transaction_amount': 644.77, 'exchange_rate': 1.1924}
[2025-02-12T16:10:25.457+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1720541425456, 'account_id': 'A00054', 'customer_id': 'C00184', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00059', 'transaction_amount': 1683.09, 'exchange_rate': 0.9042}
[2025-02-12T16:10:25.462+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1715098225462, 'account_id': 'A00624', 'customer_id': 'C00930', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00799', 'transaction_amount': 9537.66, 'exchange_rate': 1.2667}
[2025-02-12T16:10:25.465+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1726071025464, 'account_id': 'A00841', 'customer_id': 'C00481', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00980', 'transaction_amount': 8830.39, 'exchange_rate': 1.1366}
[2025-02-12T16:10:25.469+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1723738225467, 'account_id': 'A00022', 'customer_id': 'C00301', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00882', 'transaction_amount': 3910.46, 'exchange_rate': 1.3854}
[2025-02-12T16:10:25.472+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1724343025471, 'account_id': 'A00433', 'customer_id': 'C00403', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00406', 'transaction_amount': 4767.7, 'exchange_rate': 1.0244}
[2025-02-12T16:10:25.474+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1719677425473, 'account_id': 'A00089', 'customer_id': 'C00194', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00944', 'transaction_amount': 3362.8, 'exchange_rate': 0.7493}
[2025-02-12T16:10:25.477+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1719504625477, 'account_id': 'A00797', 'customer_id': 'C00455', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00594', 'transaction_amount': 7093.63, 'exchange_rate': 0.6048}
[2025-02-12T16:10:25.480+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1732637425479, 'account_id': 'A00757', 'customer_id': 'C00879', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00115', 'transaction_amount': 7163.43, 'exchange_rate': 0.5993}
[2025-02-12T16:10:25.482+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1709568625481, 'account_id': 'A00639', 'customer_id': 'C00330', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00370', 'transaction_amount': 967.76, 'exchange_rate': 1.1546}
[2025-02-12T16:10:25.485+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1715530225485, 'account_id': 'A00773', 'customer_id': 'C00465', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00237', 'transaction_amount': 9693.89, 'exchange_rate': 1.2223}
[2025-02-12T16:10:25.487+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1717517425487, 'account_id': 'A00465', 'customer_id': 'C00716', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00006', 'transaction_amount': 1822.94, 'exchange_rate': 0.6723}
[2025-02-12T16:10:25.492+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1718208625491, 'account_id': 'A00850', 'customer_id': 'C00806', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00087', 'transaction_amount': 2328.93, 'exchange_rate': 0.5437}
[2025-02-12T16:10:25.495+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1715184625494, 'account_id': 'A00615', 'customer_id': 'C00174', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00910', 'transaction_amount': 8193.49, 'exchange_rate': 0.5219}
[2025-02-12T16:10:25.498+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1739031025498, 'account_id': 'A00564', 'customer_id': 'C00676', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00819', 'transaction_amount': 7432.15, 'exchange_rate': 0.7726}
[2025-02-12T16:10:25.502+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1727799025501, 'account_id': 'A00969', 'customer_id': 'C00446', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00341', 'transaction_amount': 3938.33, 'exchange_rate': 1.1202}
[2025-02-12T16:10:25.505+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1725898225504, 'account_id': 'A00172', 'customer_id': 'C00756', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00642', 'transaction_amount': 1872.97, 'exchange_rate': 0.5694}
[2025-02-12T16:10:25.509+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1730909425508, 'account_id': 'A00307', 'customer_id': 'C00527', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00172', 'transaction_amount': 7914.42, 'exchange_rate': 0.6421}
[2025-02-12T16:10:25.512+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1716307825511, 'account_id': 'A00641', 'customer_id': 'C00772', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00359', 'transaction_amount': 1889.18, 'exchange_rate': 1.1505}
[2025-02-12T16:10:25.514+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1711469425514, 'account_id': 'A00284', 'customer_id': 'C00406', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00386', 'transaction_amount': 2530.83, 'exchange_rate': 1.0007}
[2025-02-12T16:10:25.517+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1727799025516, 'account_id': 'A00372', 'customer_id': 'C00770', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00823', 'transaction_amount': 6648.54, 'exchange_rate': 1.4427}
[2025-02-12T16:10:25.520+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1738167025519, 'account_id': 'A00631', 'customer_id': 'C00500', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00559', 'transaction_amount': 6006.78, 'exchange_rate': 1.4562}
[2025-02-12T16:10:25.525+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1729095025523, 'account_id': 'A00741', 'customer_id': 'C00284', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00711', 'transaction_amount': 5016.1, 'exchange_rate': 0.6826}
[2025-02-12T16:10:25.528+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1716048625527, 'account_id': 'A00947', 'customer_id': 'C00126', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00617', 'transaction_amount': 4800.69, 'exchange_rate': 0.5692}
[2025-02-12T16:10:25.535+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1732723825531, 'account_id': 'A00933', 'customer_id': 'C00038', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00750', 'transaction_amount': 9388.61, 'exchange_rate': 0.7571}
[2025-02-12T16:10:25.539+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1711037425538, 'account_id': 'A00190', 'customer_id': 'C00461', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00612', 'transaction_amount': 1669.74, 'exchange_rate': 0.9176}
[2025-02-12T16:10:25.543+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1717258225542, 'account_id': 'A00983', 'customer_id': 'C00170', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00486', 'transaction_amount': 5841.9, 'exchange_rate': 0.6392}
[2025-02-12T16:10:25.546+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1715703025545, 'account_id': 'A00125', 'customer_id': 'C00650', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00677', 'transaction_amount': 8963.97, 'exchange_rate': 0.9036}
[2025-02-12T16:10:25.550+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1720282225548, 'account_id': 'A00671', 'customer_id': 'C00817', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00279', 'transaction_amount': 2001.52, 'exchange_rate': 1.1169}
[2025-02-12T16:10:25.552+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1714147825552, 'account_id': 'A00759', 'customer_id': 'C00899', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00672', 'transaction_amount': 5689.64, 'exchange_rate': 1.119}
[2025-02-12T16:10:25.555+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1722096625555, 'account_id': 'A00793', 'customer_id': 'C00927', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00506', 'transaction_amount': 9792.86, 'exchange_rate': 0.5009}
[2025-02-12T16:10:25.559+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1736611825558, 'account_id': 'A00679', 'customer_id': 'C00718', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00144', 'transaction_amount': 3138.59, 'exchange_rate': 0.9225}
[2025-02-12T16:10:25.562+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1721319025561, 'account_id': 'A00142', 'customer_id': 'C00040', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00988', 'transaction_amount': 9063.07, 'exchange_rate': 1.321}
[2025-02-12T16:10:25.564+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1712333425563, 'account_id': 'A00594', 'customer_id': 'C00577', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00436', 'transaction_amount': 9605.35, 'exchange_rate': 1.4995}
[2025-02-12T16:10:25.566+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1739117425566, 'account_id': 'A00319', 'customer_id': 'C00994', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00696', 'transaction_amount': 8412.72, 'exchange_rate': 1.4967}
[2025-02-12T16:10:25.570+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1723911025570, 'account_id': 'A00579', 'customer_id': 'C00386', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00205', 'transaction_amount': 4506.59, 'exchange_rate': 0.9577}
[2025-02-12T16:10:25.573+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1715443825572, 'account_id': 'A00648', 'customer_id': 'C00011', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00602', 'transaction_amount': 4776.51, 'exchange_rate': 0.6591}
[2025-02-12T16:10:25.577+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1739290225576, 'account_id': 'A00946', 'customer_id': 'C00177', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00937', 'transaction_amount': 1183.12, 'exchange_rate': 1.3016}
