[2025-02-13T14:01:38.909+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-11T17:00:00+00:00 [queued]>
[2025-02-13T14:01:38.922+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-11T17:00:00+00:00 [queued]>
[2025-02-13T14:01:38.922+0000] {taskinstance.py:1359} INFO - Starting attempt 3 of 4
[2025-02-13T14:01:38.941+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-11 17:00:00+00:00
[2025-02-13T14:01:38.950+0000] {standard_task_runner.py:57} INFO - Started process 5650 to run task
[2025-02-13T14:01:38.953+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-11T17:00:00+00:00', '--job-id', '143', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp_15qbc0o']
[2025-02-13T14:01:38.956+0000] {standard_task_runner.py:85} INFO - Job 143: Subtask generate_txn_fact_data
[2025-02-13T14:01:39.025+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-11T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-13T14:01:39.123+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-11T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='3' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-11T17:00:00+00:00'
[2025-02-13T14:01:39.128+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2025-02-13T14:01:39.129+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-13T14:01:39.130+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2025-02-13T14:01:39.234+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-13T14:01:39.234+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-13T14:01:39.241+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1737554499239, 'account_id': 'A00282', 'customer_id': 'C00418', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00261', 'transaction_amount': 1146.63, 'exchange_rate': 0.9056}
[2025-02-13T14:01:39.263+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1722348099262, 'account_id': 'A00255', 'customer_id': 'C00957', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00441', 'transaction_amount': 8604.91, 'exchange_rate': 1.4349}
[2025-02-13T14:01:39.264+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1735999299264, 'account_id': 'A00092', 'customer_id': 'C00186', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00591', 'transaction_amount': 3338.83, 'exchange_rate': 1.4562}
[2025-02-13T14:01:39.266+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1734357699266, 'account_id': 'A00192', 'customer_id': 'C00913', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00704', 'transaction_amount': 345.02, 'exchange_rate': 0.5159}
[2025-02-13T14:01:39.269+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1729087299269, 'account_id': 'A00831', 'customer_id': 'C00402', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00321', 'transaction_amount': 5027.25, 'exchange_rate': 0.7653}
[2025-02-13T14:01:39.271+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1715781699271, 'account_id': 'A00969', 'customer_id': 'C00480', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00567', 'transaction_amount': 7543.2, 'exchange_rate': 0.6781}
[2025-02-13T14:01:39.273+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1717682499273, 'account_id': 'A00261', 'customer_id': 'C00308', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00238', 'transaction_amount': 9704.87, 'exchange_rate': 0.5266}
[2025-02-13T14:01:39.277+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1729864899277, 'account_id': 'A00764', 'customer_id': 'C00300', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00576', 'transaction_amount': 5180.45, 'exchange_rate': 0.6699}
[2025-02-13T14:01:39.280+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1718373699280, 'account_id': 'A00357', 'customer_id': 'C00976', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00759', 'transaction_amount': 7193.96, 'exchange_rate': 1.435}
[2025-02-13T14:01:39.284+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1728136899283, 'account_id': 'A00212', 'customer_id': 'C00265', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00370', 'transaction_amount': 8736.9, 'exchange_rate': 1.1987}
[2025-02-13T14:01:39.287+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1724421699286, 'account_id': 'A00616', 'customer_id': 'C00118', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00276', 'transaction_amount': 3373.18, 'exchange_rate': 0.8403}
[2025-02-13T14:01:39.289+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1719583299289, 'account_id': 'A00516', 'customer_id': 'C00339', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00871', 'transaction_amount': 8501.91, 'exchange_rate': 0.8786}
[2025-02-13T14:01:39.292+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1709992899292, 'account_id': 'A00939', 'customer_id': 'C00790', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00387', 'transaction_amount': 4395.09, 'exchange_rate': 1.424}
[2025-02-13T14:01:39.294+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1730988099294, 'account_id': 'A00379', 'customer_id': 'C00715', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00219', 'transaction_amount': 7342.42, 'exchange_rate': 0.9407}
[2025-02-13T14:01:39.297+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1724421699296, 'account_id': 'A00576', 'customer_id': 'C00343', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00824', 'transaction_amount': 7281.66, 'exchange_rate': 1.4472}
[2025-02-13T14:01:39.299+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1713448899298, 'account_id': 'A00441', 'customer_id': 'C00085', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00719', 'transaction_amount': 8658.05, 'exchange_rate': 0.7353}
[2025-02-13T14:01:39.301+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1730988099301, 'account_id': 'A00285', 'customer_id': 'C00855', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00927', 'transaction_amount': 6662.12, 'exchange_rate': 0.5282}
[2025-02-13T14:01:39.304+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1716127299303, 'account_id': 'A00525', 'customer_id': 'C00786', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00028', 'transaction_amount': 6236.7, 'exchange_rate': 1.3012}
[2025-02-13T14:01:39.308+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1709301699307, 'account_id': 'A00356', 'customer_id': 'C00153', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00119', 'transaction_amount': 1859.45, 'exchange_rate': 1.2933}
[2025-02-13T14:01:39.311+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1727013699311, 'account_id': 'A00102', 'customer_id': 'C00489', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00741', 'transaction_amount': 361.64, 'exchange_rate': 0.739}
[2025-02-13T14:01:39.313+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1733061699313, 'account_id': 'A00682', 'customer_id': 'C00520', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00299', 'transaction_amount': 2370.98, 'exchange_rate': 0.5825}
[2025-02-13T14:01:39.317+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1724680899317, 'account_id': 'A00804', 'customer_id': 'C00469', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00617', 'transaction_amount': 5871.96, 'exchange_rate': 0.9498}
[2025-02-13T14:01:39.320+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1729432899320, 'account_id': 'A00868', 'customer_id': 'C00982', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00499', 'transaction_amount': 6404.12, 'exchange_rate': 1.4937}
[2025-02-13T14:01:39.323+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1729864899323, 'account_id': 'A00682', 'customer_id': 'C00919', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00626', 'transaction_amount': 2122.1, 'exchange_rate': 0.874}
[2025-02-13T14:01:39.328+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1729692099327, 'account_id': 'A00180', 'customer_id': 'C00028', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00569', 'transaction_amount': 2447.4, 'exchange_rate': 1.1046}
[2025-02-13T14:01:39.331+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1738504899331, 'account_id': 'A00026', 'customer_id': 'C00359', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00778', 'transaction_amount': 5674.61, 'exchange_rate': 1.096}
[2025-02-13T14:01:39.333+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1722780099333, 'account_id': 'A00395', 'customer_id': 'C00483', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00460', 'transaction_amount': 6289.17, 'exchange_rate': 1.4802}
[2025-02-13T14:01:39.337+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1718287299337, 'account_id': 'A00609', 'customer_id': 'C00635', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00696', 'transaction_amount': 3291.12, 'exchange_rate': 0.5512}
[2025-02-13T14:01:39.341+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1713621699341, 'account_id': 'A00413', 'customer_id': 'C00247', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00426', 'transaction_amount': 8302.19, 'exchange_rate': 1.0663}
[2025-02-13T14:01:39.344+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1722261699344, 'account_id': 'A00113', 'customer_id': 'C00878', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00735', 'transaction_amount': 8672.3, 'exchange_rate': 1.2744}
[2025-02-13T14:01:39.348+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1708610499348, 'account_id': 'A00788', 'customer_id': 'C00629', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00328', 'transaction_amount': 6031.55, 'exchange_rate': 0.577}
[2025-02-13T14:01:39.351+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1714140099351, 'account_id': 'A00156', 'customer_id': 'C00350', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00826', 'transaction_amount': 3472.13, 'exchange_rate': 1.2935}
[2025-02-13T14:01:39.353+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1729260099353, 'account_id': 'A00612', 'customer_id': 'C00502', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00501', 'transaction_amount': 4576.29, 'exchange_rate': 0.8233}
[2025-02-13T14:01:39.356+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1737640899356, 'account_id': 'A00554', 'customer_id': 'C00393', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00759', 'transaction_amount': 9418.49, 'exchange_rate': 1.4441}
[2025-02-13T14:01:39.360+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1709128899360, 'account_id': 'A00846', 'customer_id': 'C00372', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00040', 'transaction_amount': 1987.45, 'exchange_rate': 1.4496}
[2025-02-13T14:01:39.364+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1708783299363, 'account_id': 'A00910', 'customer_id': 'C00200', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00421', 'transaction_amount': 9365.83, 'exchange_rate': 0.5645}
[2025-02-13T14:01:39.366+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1715868099365, 'account_id': 'A00710', 'customer_id': 'C00988', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00264', 'transaction_amount': 8995.99, 'exchange_rate': 0.874}
[2025-02-13T14:01:39.368+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1714744899368, 'account_id': 'A00540', 'customer_id': 'C00740', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00053', 'transaction_amount': 4484.72, 'exchange_rate': 1.4542}
[2025-02-13T14:01:39.372+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1711548099371, 'account_id': 'A00077', 'customer_id': 'C00706', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00189', 'transaction_amount': 8709.24, 'exchange_rate': 1.0773}
[2025-02-13T14:01:39.375+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1733752899374, 'account_id': 'A00493', 'customer_id': 'C00494', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00295', 'transaction_amount': 7924.95, 'exchange_rate': 1.0707}
[2025-02-13T14:01:39.378+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1716386499377, 'account_id': 'A00106', 'customer_id': 'C00166', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00428', 'transaction_amount': 6639.84, 'exchange_rate': 0.6335}
[2025-02-13T14:01:39.382+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1738764099381, 'account_id': 'A00399', 'customer_id': 'C00298', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00231', 'transaction_amount': 1059.74, 'exchange_rate': 0.9288}
[2025-02-13T14:01:39.386+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1724421699385, 'account_id': 'A00446', 'customer_id': 'C00954', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00710', 'transaction_amount': 9342.46, 'exchange_rate': 0.5735}
[2025-02-13T14:01:39.388+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1721916099388, 'account_id': 'A00588', 'customer_id': 'C00550', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00465', 'transaction_amount': 3051.1, 'exchange_rate': 0.9363}
[2025-02-13T14:01:39.392+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1720792899391, 'account_id': 'A00212', 'customer_id': 'C00735', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00946', 'transaction_amount': 9485.83, 'exchange_rate': 0.9937}
[2025-02-13T14:01:39.395+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1734530499394, 'account_id': 'A00624', 'customer_id': 'C00572', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00784', 'transaction_amount': 7104.29, 'exchange_rate': 1.1392}
[2025-02-13T14:01:39.397+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1734444099396, 'account_id': 'A00190', 'customer_id': 'C00079', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00951', 'transaction_amount': 639.53, 'exchange_rate': 0.645}
[2025-02-13T14:01:39.401+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1724421699400, 'account_id': 'A00534', 'customer_id': 'C00129', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00671', 'transaction_amount': 3503.0, 'exchange_rate': 1.017}
[2025-02-13T14:01:39.403+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1714917699403, 'account_id': 'A00172', 'customer_id': 'C00597', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00907', 'transaction_amount': 895.46, 'exchange_rate': 1.4421}
[2025-02-13T14:01:39.406+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1739455299406, 'account_id': 'A00449', 'customer_id': 'C00266', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00718', 'transaction_amount': 6770.91, 'exchange_rate': 0.9153}
[2025-02-13T14:01:39.410+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1730901699410, 'account_id': 'A00310', 'customer_id': 'C00246', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00565', 'transaction_amount': 8843.26, 'exchange_rate': 0.5731}
[2025-02-13T14:01:39.413+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1717855299412, 'account_id': 'A00100', 'customer_id': 'C00368', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00642', 'transaction_amount': 4834.48, 'exchange_rate': 1.4402}
[2025-02-13T14:01:39.416+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1727704899416, 'account_id': 'A00482', 'customer_id': 'C00883', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00626', 'transaction_amount': 8013.44, 'exchange_rate': 0.5041}
[2025-02-13T14:01:39.421+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1714658499420, 'account_id': 'A00044', 'customer_id': 'C00970', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00894', 'transaction_amount': 2070.2, 'exchange_rate': 0.7163}
[2025-02-13T14:01:39.424+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1737208899423, 'account_id': 'A00994', 'customer_id': 'C00085', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00662', 'transaction_amount': 7814.25, 'exchange_rate': 1.0343}
[2025-02-13T14:01:34.015+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1733148094014, 'account_id': 'A00219', 'customer_id': 'C00845', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00566', 'transaction_amount': 2150.64, 'exchange_rate': 0.7655}
[2025-02-13T14:01:34.017+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1723730494017, 'account_id': 'A00506', 'customer_id': 'C00777', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00239', 'transaction_amount': 5830.28, 'exchange_rate': 1.1253}
[2025-02-13T14:01:34.019+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1732716094019, 'account_id': 'A00019', 'customer_id': 'C00022', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00553', 'transaction_amount': 1577.48, 'exchange_rate': 0.956}
