[2025-02-13T14:01:29.996+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-27T17:00:00+00:00 [queued]>
[2025-02-13T14:01:30.008+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-27T17:00:00+00:00 [queued]>
[2025-02-13T14:01:30.008+0000] {taskinstance.py:1359} INFO - Starting attempt 4 of 4
[2025-02-13T14:01:30.025+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-27 17:00:00+00:00
[2025-02-13T14:01:30.033+0000] {standard_task_runner.py:57} INFO - Started process 5597 to run task
[2025-02-13T14:01:30.038+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-27T17:00:00+00:00', '--job-id', '141', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmpymi1jm0o']
[2025-02-13T14:01:30.042+0000] {standard_task_runner.py:85} INFO - Job 141: Subtask generate_txn_fact_data
[2025-02-13T14:01:30.111+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-27T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-13T14:01:30.227+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-27T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='4' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-27T17:00:00+00:00'
[2025-02-13T14:01:30.233+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2025-02-13T14:01:30.233+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-13T14:01:30.235+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2025-02-13T14:01:30.338+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-13T14:01:30.339+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-13T14:01:30.345+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1728828090343, 'account_id': 'A00234', 'customer_id': 'C00312', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00188', 'transaction_amount': 8635.33, 'exchange_rate': 0.9355}
[2025-02-13T14:01:30.365+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1727532090364, 'account_id': 'A00234', 'customer_id': 'C00084', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00286', 'transaction_amount': 9328.35, 'exchange_rate': 0.5626}
[2025-02-13T14:01:30.365+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2025-02-13T14:01:30.367+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1714917690367, 'account_id': 'A00859', 'customer_id': 'C00083', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00107', 'transaction_amount': 8136.66, 'exchange_rate': 0.6726}
[2025-02-13T14:01:30.368+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2025-02-13T14:01:30.369+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1714312890369, 'account_id': 'A00114', 'customer_id': 'C00571', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00819', 'transaction_amount': 5305.48, 'exchange_rate': 0.9144}
[2025-02-13T14:01:30.370+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.6', 9092)]>: Closing connection. 
[2025-02-13T14:01:30.372+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1709560890372, 'account_id': 'A00383', 'customer_id': 'C00568', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00324', 'transaction_amount': 8002.45, 'exchange_rate': 0.7628}
[2025-02-13T14:01:30.374+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1714831290374, 'account_id': 'A00038', 'customer_id': 'C00506', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00836', 'transaction_amount': 4259.93, 'exchange_rate': 1.3231}
[2025-02-13T14:01:30.382+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1723125690381, 'account_id': 'A00008', 'customer_id': 'C00562', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00007', 'transaction_amount': 6816.44, 'exchange_rate': 0.8037}
[2025-02-13T14:01:30.384+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1711807290384, 'account_id': 'A00253', 'customer_id': 'C00325', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00915', 'transaction_amount': 8033.35, 'exchange_rate': 1.0371}
[2025-02-13T14:01:30.387+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1738677690386, 'account_id': 'A00020', 'customer_id': 'C00039', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00164', 'transaction_amount': 8730.15, 'exchange_rate': 1.1033}
[2025-02-13T14:01:30.389+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1736344890389, 'account_id': 'A00890', 'customer_id': 'C00703', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00333', 'transaction_amount': 9457.73, 'exchange_rate': 1.2545}
[2025-02-13T14:01:30.392+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1732197690391, 'account_id': 'A00902', 'customer_id': 'C00576', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00865', 'transaction_amount': 196.97, 'exchange_rate': 1.3037}
[2025-02-13T14:01:30.393+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1717250490393, 'account_id': 'A00385', 'customer_id': 'C00764', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00008', 'transaction_amount': 8422.41, 'exchange_rate': 1.2202}
[2025-02-13T14:01:30.395+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1730556090395, 'account_id': 'A00698', 'customer_id': 'C00337', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00395', 'transaction_amount': 4564.14, 'exchange_rate': 0.5002}
[2025-02-13T14:01:30.397+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1721916090397, 'account_id': 'A00225', 'customer_id': 'C00868', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00020', 'transaction_amount': 3600.29, 'exchange_rate': 1.2839}
[2025-02-13T14:01:30.399+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1734012090399, 'account_id': 'A00879', 'customer_id': 'C00504', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00645', 'transaction_amount': 1185.47, 'exchange_rate': 0.5907}
[2025-02-13T14:01:30.401+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1727272890400, 'account_id': 'A00285', 'customer_id': 'C00857', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00880', 'transaction_amount': 8207.49, 'exchange_rate': 1.0653}
[2025-02-13T14:01:30.404+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1709992890404, 'account_id': 'A00537', 'customer_id': 'C00931', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00894', 'transaction_amount': 4938.81, 'exchange_rate': 1.2707}
[2025-02-13T14:01:30.406+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1718892090406, 'account_id': 'A00791', 'customer_id': 'C00225', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00468', 'transaction_amount': 5676.13, 'exchange_rate': 1.4828}
[2025-02-13T14:01:30.408+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1729951290407, 'account_id': 'A00548', 'customer_id': 'C00074', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00539', 'transaction_amount': 8017.21, 'exchange_rate': 0.9876}
[2025-02-13T14:01:30.411+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1721829690410, 'account_id': 'A00743', 'customer_id': 'C00736', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00428', 'transaction_amount': 227.52, 'exchange_rate': 0.9283}
[2025-02-13T14:01:30.412+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1712152890412, 'account_id': 'A00507', 'customer_id': 'C00318', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00434', 'transaction_amount': 3853.7, 'exchange_rate': 1.3905}
[2025-02-13T14:01:30.415+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1711980090415, 'account_id': 'A00044', 'customer_id': 'C00089', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00591', 'transaction_amount': 6648.22, 'exchange_rate': 1.0912}
[2025-02-13T14:01:30.417+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1734703290417, 'account_id': 'A00713', 'customer_id': 'C00095', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00089', 'transaction_amount': 6924.15, 'exchange_rate': 0.6031}
[2025-02-13T14:01:30.420+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1734616890419, 'account_id': 'A00326', 'customer_id': 'C00722', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00575', 'transaction_amount': 5851.77, 'exchange_rate': 0.8886}
[2025-02-13T14:01:30.422+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1710424890422, 'account_id': 'A00325', 'customer_id': 'C00120', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00416', 'transaction_amount': 6964.66, 'exchange_rate': 0.5195}
[2025-02-13T14:01:30.423+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1712498490423, 'account_id': 'A00932', 'customer_id': 'C00163', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00606', 'transaction_amount': 215.77, 'exchange_rate': 1.3244}
[2025-02-13T14:01:30.425+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1723816890425, 'account_id': 'A00633', 'customer_id': 'C00535', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00291', 'transaction_amount': 1773.87, 'exchange_rate': 0.901}
[2025-02-13T14:01:30.427+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1728828090427, 'account_id': 'A00091', 'customer_id': 'C00398', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00592', 'transaction_amount': 8326.2, 'exchange_rate': 1.4298}
[2025-02-13T14:01:30.430+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1719496890430, 'account_id': 'A00302', 'customer_id': 'C00525', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00191', 'transaction_amount': 3978.62, 'exchange_rate': 0.5046}
[2025-02-13T14:01:30.432+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1719410490432, 'account_id': 'A00343', 'customer_id': 'C00905', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00107', 'transaction_amount': 9602.03, 'exchange_rate': 0.603}
[2025-02-13T14:01:30.434+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1738332090434, 'account_id': 'A00490', 'customer_id': 'C00256', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00407', 'transaction_amount': 5561.9, 'exchange_rate': 1.1975}
[2025-02-13T14:01:30.435+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1736517690435, 'account_id': 'A00280', 'customer_id': 'C00794', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00224', 'transaction_amount': 4027.85, 'exchange_rate': 0.7149}
[2025-02-13T14:01:30.439+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1707919290439, 'account_id': 'A00793', 'customer_id': 'C00144', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00169', 'transaction_amount': 6111.73, 'exchange_rate': 0.8058}
[2025-02-13T14:01:30.441+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1722866490440, 'account_id': 'A00353', 'customer_id': 'C00561', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00051', 'transaction_amount': 8859.53, 'exchange_rate': 1.1891}
[2025-02-13T14:01:30.442+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1709820090442, 'account_id': 'A00899', 'customer_id': 'C00691', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00086', 'transaction_amount': 8992.97, 'exchange_rate': 0.5762}
[2025-02-13T14:01:30.444+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1712412090444, 'account_id': 'A00534', 'customer_id': 'C00286', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00488', 'transaction_amount': 2665.79, 'exchange_rate': 0.7843}
[2025-02-13T14:01:30.446+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1709560890446, 'account_id': 'A00773', 'customer_id': 'C00433', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00785', 'transaction_amount': 826.53, 'exchange_rate': 1.4517}
[2025-02-13T14:01:30.450+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1711461690449, 'account_id': 'A00131', 'customer_id': 'C00737', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00027', 'transaction_amount': 5354.12, 'exchange_rate': 1.3959}
[2025-02-13T14:01:30.451+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1732888890451, 'account_id': 'A00570', 'customer_id': 'C00725', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00078', 'transaction_amount': 8250.27, 'exchange_rate': 0.7285}
[2025-02-13T14:01:30.453+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1729432890453, 'account_id': 'A00549', 'customer_id': 'C00781', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00149', 'transaction_amount': 4081.39, 'exchange_rate': 0.6809}
[2025-02-13T14:01:30.455+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1717164090454, 'account_id': 'A00863', 'customer_id': 'C00595', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00080', 'transaction_amount': 5831.53, 'exchange_rate': 0.8578}
[2025-02-13T14:01:30.456+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1717509690456, 'account_id': 'A00491', 'customer_id': 'C00219', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00501', 'transaction_amount': 6426.84, 'exchange_rate': 0.7595}
[2025-02-13T14:01:30.458+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1725458490458, 'account_id': 'A00573', 'customer_id': 'C00365', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00002', 'transaction_amount': 6022.71, 'exchange_rate': 0.7451}
[2025-02-13T14:01:30.461+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1710943290461, 'account_id': 'A00577', 'customer_id': 'C00358', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00550', 'transaction_amount': 603.6, 'exchange_rate': 0.5721}
[2025-02-13T14:01:30.463+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1710424890463, 'account_id': 'A00001', 'customer_id': 'C00093', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00578', 'transaction_amount': 8477.11, 'exchange_rate': 1.3099}
[2025-02-13T14:01:30.465+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1713880890465, 'account_id': 'A00630', 'customer_id': 'C00731', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00657', 'transaction_amount': 6078.07, 'exchange_rate': 0.6013}
[2025-02-13T14:01:30.467+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1715436090467, 'account_id': 'A00804', 'customer_id': 'C00177', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00221', 'transaction_amount': 9765.67, 'exchange_rate': 1.0655}
[2025-02-13T14:01:30.470+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1728309690470, 'account_id': 'A00197', 'customer_id': 'C00005', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00915', 'transaction_amount': 5939.04, 'exchange_rate': 1.177}
[2025-02-13T14:01:30.472+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1710770490472, 'account_id': 'A00438', 'customer_id': 'C00078', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00164', 'transaction_amount': 9341.74, 'exchange_rate': 0.6814}
[2025-02-13T14:01:30.474+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1739282490474, 'account_id': 'A00129', 'customer_id': 'C00063', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00626', 'transaction_amount': 5263.07, 'exchange_rate': 0.7904}
[2025-02-13T14:01:30.476+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1724767290475, 'account_id': 'A00405', 'customer_id': 'C00189', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00709', 'transaction_amount': 3415.45, 'exchange_rate': 0.739}
[2025-02-13T14:01:30.478+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1713448890477, 'account_id': 'A00495', 'customer_id': 'C00538', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00775', 'transaction_amount': 3192.35, 'exchange_rate': 1.3567}
[2025-02-13T14:01:30.480+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1730901690480, 'account_id': 'A00326', 'customer_id': 'C00768', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00362', 'transaction_amount': 8992.36, 'exchange_rate': 0.5867}
[2025-02-13T14:01:30.482+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1733407290482, 'account_id': 'A00445', 'customer_id': 'C00701', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00465', 'transaction_amount': 2789.48, 'exchange_rate': 1.3858}
