[2025-02-12T16:08:31.633+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-21T17:00:00+00:00 [queued]>
[2025-02-12T16:08:31.655+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-21T17:00:00+00:00 [queued]>
[2025-02-12T16:08:31.655+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:31.710+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-21 17:00:00+00:00
[2025-02-12T16:08:31.737+0000] {standard_task_runner.py:57} INFO - Started process 5691 to run task
[2025-02-12T16:08:31.748+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-21T17:00:00+00:00', '--job-id', '93', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp2om02g62']
[2025-02-12T16:08:31.754+0000] {standard_task_runner.py:85} INFO - Job 93: Subtask generate_txn_fact_data
[2025-02-12T16:08:31.877+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-21T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:32.058+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-21T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-21T17:00:00+00:00'
[2025-02-12T16:08:32.066+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:32.066+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:32.069+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:32.175+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:32.176+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:32.193+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1732118912186, 'account_id': 'A00262', 'customer_id': 'C00734', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00490', 'transaction_amount': 6402.66, 'exchange_rate': 1.0751}
[2025-02-12T16:08:32.213+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1724170112211, 'account_id': 'A00473', 'customer_id': 'C00822', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00012', 'transaction_amount': 2227.74, 'exchange_rate': 0.7628}
[2025-02-12T16:08:32.225+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1722182912224, 'account_id': 'A00190', 'customer_id': 'C00044', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00330', 'transaction_amount': 7354.65, 'exchange_rate': 1.3265}
[2025-02-12T16:08:32.231+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1711210112228, 'account_id': 'A00405', 'customer_id': 'C00578', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00191', 'transaction_amount': 1723.1, 'exchange_rate': 1.2162}
[2025-02-12T16:08:32.236+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1730477312233, 'account_id': 'A00407', 'customer_id': 'C00291', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00223', 'transaction_amount': 418.32, 'exchange_rate': 1.3721}
[2025-02-12T16:08:32.241+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1729526912238, 'account_id': 'A00482', 'customer_id': 'C00842', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00473', 'transaction_amount': 7505.3, 'exchange_rate': 1.0093}
[2025-02-12T16:08:32.247+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1734797312243, 'account_id': 'A00181', 'customer_id': 'C00547', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00785', 'transaction_amount': 6544.21, 'exchange_rate': 1.064}
[2025-02-12T16:08:32.252+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1734538112249, 'account_id': 'A00529', 'customer_id': 'C00121', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00624', 'transaction_amount': 8441.07, 'exchange_rate': 1.1531}
[2025-02-12T16:08:32.256+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1721750912254, 'account_id': 'A00566', 'customer_id': 'C00136', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00608', 'transaction_amount': 8036.32, 'exchange_rate': 0.5863}
[2025-02-12T16:08:32.260+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1728576512258, 'account_id': 'A00431', 'customer_id': 'C00822', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00652', 'transaction_amount': 4042.39, 'exchange_rate': 0.7861}
[2025-02-12T16:08:32.265+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1718986112264, 'account_id': 'A00861', 'customer_id': 'C00627', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00761', 'transaction_amount': 5350.66, 'exchange_rate': 0.5271}
[2025-02-12T16:08:32.275+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1737907712270, 'account_id': 'A00882', 'customer_id': 'C00735', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00013', 'transaction_amount': 6792.99, 'exchange_rate': 0.9404}
[2025-02-12T16:08:32.281+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1719418112278, 'account_id': 'A00933', 'customer_id': 'C00099', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00768', 'transaction_amount': 6832.18, 'exchange_rate': 1.3481}
[2025-02-12T16:08:32.284+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1720109312284, 'account_id': 'A00014', 'customer_id': 'C00208', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00579', 'transaction_amount': 6752.67, 'exchange_rate': 0.9177}
[2025-02-12T16:08:32.289+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1738771712287, 'account_id': 'A00104', 'customer_id': 'C00333', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00761', 'transaction_amount': 5959.99, 'exchange_rate': 0.5897}
[2025-02-12T16:08:32.292+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1722355712291, 'account_id': 'A00313', 'customer_id': 'C00428', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00718', 'transaction_amount': 5484.0, 'exchange_rate': 1.3341}
[2025-02-12T16:08:32.294+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1714579712294, 'account_id': 'A00230', 'customer_id': 'C00019', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00969', 'transaction_amount': 5056.52, 'exchange_rate': 0.9557}
[2025-02-12T16:08:32.301+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1717258112298, 'account_id': 'A00820', 'customer_id': 'C00237', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00347', 'transaction_amount': 7003.04, 'exchange_rate': 1.3375}
[2025-02-12T16:08:32.308+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1717517312307, 'account_id': 'A00116', 'customer_id': 'C00422', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00489', 'transaction_amount': 7539.63, 'exchange_rate': 0.5575}
[2025-02-12T16:08:32.315+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1723565312313, 'account_id': 'A00480', 'customer_id': 'C00469', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00590', 'transaction_amount': 3130.35, 'exchange_rate': 0.6505}
[2025-02-12T16:08:32.326+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1733069312318, 'account_id': 'A00426', 'customer_id': 'C00237', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00653', 'transaction_amount': 4768.46, 'exchange_rate': 1.3661}
[2025-02-12T16:08:32.330+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1732205312328, 'account_id': 'A00446', 'customer_id': 'C00268', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00394', 'transaction_amount': 3069.41, 'exchange_rate': 0.9172}
[2025-02-12T16:08:32.335+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1734710912333, 'account_id': 'A00593', 'customer_id': 'C00563', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00826', 'transaction_amount': 5473.27, 'exchange_rate': 1.242}
[2025-02-12T16:08:32.341+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1708099712338, 'account_id': 'A00983', 'customer_id': 'C00200', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00451', 'transaction_amount': 812.35, 'exchange_rate': 1.2459}
[2025-02-12T16:08:32.344+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1722182912343, 'account_id': 'A00479', 'customer_id': 'C00957', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00915', 'transaction_amount': 3166.31, 'exchange_rate': 0.7751}
[2025-02-12T16:08:32.346+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1724515712346, 'account_id': 'A00606', 'customer_id': 'C00838', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00106', 'transaction_amount': 6548.43, 'exchange_rate': 0.7672}
[2025-02-12T16:08:32.349+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1715443712348, 'account_id': 'A00860', 'customer_id': 'C00886', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00175', 'transaction_amount': 9357.61, 'exchange_rate': 1.4719}
[2025-02-12T16:08:32.356+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1708013312353, 'account_id': 'A00169', 'customer_id': 'C00559', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00433', 'transaction_amount': 5317.67, 'exchange_rate': 0.649}
[2025-02-12T16:08:32.359+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1721578112358, 'account_id': 'A00204', 'customer_id': 'C00099', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00104', 'transaction_amount': 332.78, 'exchange_rate': 0.8773}
[2025-02-12T16:08:32.365+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1713197312364, 'account_id': 'A00290', 'customer_id': 'C00520', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00885', 'transaction_amount': 1553.45, 'exchange_rate': 0.7587}
[2025-02-12T16:08:32.368+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1717603712367, 'account_id': 'A00038', 'customer_id': 'C00317', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00322', 'transaction_amount': 8769.66, 'exchange_rate': 0.9722}
[2025-02-12T16:08:32.372+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1731773312371, 'account_id': 'A00807', 'customer_id': 'C00032', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00431', 'transaction_amount': 6186.88, 'exchange_rate': 0.9326}
[2025-02-12T16:08:32.374+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1717862912374, 'account_id': 'A00176', 'customer_id': 'C00187', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00767', 'transaction_amount': 8120.46, 'exchange_rate': 1.3795}
[2025-02-12T16:08:32.377+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1720627712376, 'account_id': 'A00776', 'customer_id': 'C00155', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00264', 'transaction_amount': 9005.12, 'exchange_rate': 1.4944}
[2025-02-12T16:08:32.380+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1733328512379, 'account_id': 'A00907', 'customer_id': 'C00966', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00981', 'transaction_amount': 5612.17, 'exchange_rate': 0.716}
[2025-02-12T16:08:32.388+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1711210112386, 'account_id': 'A00395', 'customer_id': 'C00239', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00944', 'transaction_amount': 875.93, 'exchange_rate': 0.9479}
[2025-02-12T16:08:32.392+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1715962112390, 'account_id': 'A00268', 'customer_id': 'C00658', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00429', 'transaction_amount': 7154.96, 'exchange_rate': 0.7599}
[2025-02-12T16:08:32.400+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1718381312399, 'account_id': 'A00166', 'customer_id': 'C00445', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00292', 'transaction_amount': 6019.51, 'exchange_rate': 1.2051}
[2025-02-12T16:08:32.402+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1730909312402, 'account_id': 'A00569', 'customer_id': 'C00548', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00327', 'transaction_amount': 5864.64, 'exchange_rate': 1.1585}
[2025-02-12T16:08:32.405+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1717085312404, 'account_id': 'A00901', 'customer_id': 'C00837', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00743', 'transaction_amount': 6083.82, 'exchange_rate': 0.8099}
[2025-02-12T16:08:32.410+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1720368512408, 'account_id': 'A00359', 'customer_id': 'C00599', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00630', 'transaction_amount': 4842.59, 'exchange_rate': 0.515}
[2025-02-12T16:08:32.414+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1734019712412, 'account_id': 'A00545', 'customer_id': 'C00771', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00631', 'transaction_amount': 364.56, 'exchange_rate': 0.5393}
[2025-02-12T16:08:32.418+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1733501312416, 'account_id': 'A00573', 'customer_id': 'C00788', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00352', 'transaction_amount': 4887.72, 'exchange_rate': 0.6457}
[2025-02-12T16:08:32.422+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1723910912421, 'account_id': 'A00019', 'customer_id': 'C00413', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00372', 'transaction_amount': 1011.82, 'exchange_rate': 1.3431}
[2025-02-12T16:08:32.425+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1735920512424, 'account_id': 'A00195', 'customer_id': 'C00443', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00498', 'transaction_amount': 1014.78, 'exchange_rate': 0.9138}
[2025-02-12T16:08:32.430+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1719936512428, 'account_id': 'A00082', 'customer_id': 'C00788', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00751', 'transaction_amount': 4124.42, 'exchange_rate': 0.5299}
[2025-02-12T16:08:32.433+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1715875712433, 'account_id': 'A00214', 'customer_id': 'C00810', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00928', 'transaction_amount': 3856.6, 'exchange_rate': 1.0792}
[2025-02-12T16:08:32.442+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1723738112436, 'account_id': 'A00102', 'customer_id': 'C00556', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00957', 'transaction_amount': 8602.59, 'exchange_rate': 0.971}
[2025-02-12T16:08:32.444+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1718035712443, 'account_id': 'A00468', 'customer_id': 'C00976', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00628', 'transaction_amount': 8574.89, 'exchange_rate': 1.3356}
[2025-02-12T16:08:32.449+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1716566912447, 'account_id': 'A00601', 'customer_id': 'C00377', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00703', 'transaction_amount': 7346.04, 'exchange_rate': 0.7534}
[2025-02-12T16:08:32.454+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1739376512452, 'account_id': 'A00920', 'customer_id': 'C00713', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00275', 'transaction_amount': 5575.33, 'exchange_rate': 0.7417}
[2025-02-12T16:08:32.459+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1716653312457, 'account_id': 'A00790', 'customer_id': 'C00706', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00524', 'transaction_amount': 4713.76, 'exchange_rate': 1.2664}
[2025-02-12T16:08:32.462+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1732896512461, 'account_id': 'A00127', 'customer_id': 'C00524', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00641', 'transaction_amount': 5490.29, 'exchange_rate': 1.1467}
[2025-02-12T16:08:32.465+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1721750912464, 'account_id': 'A00099', 'customer_id': 'C00535', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00963', 'transaction_amount': 879.16, 'exchange_rate': 1.492}
[2025-02-12T16:08:32.474+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1718294912471, 'account_id': 'A00625', 'customer_id': 'C00480', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00334', 'transaction_amount': 4201.28, 'exchange_rate': 0.5127}
[2025-02-12T16:08:32.478+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1738598912476, 'account_id': 'A00140', 'customer_id': 'C00964', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00894', 'transaction_amount': 843.5, 'exchange_rate': 1.2731}
[2025-02-12T16:08:32.486+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1727453312480, 'account_id': 'A00659', 'customer_id': 'C00127', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00842', 'transaction_amount': 811.14, 'exchange_rate': 0.8822}
[2025-02-12T16:08:32.492+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1713110912492, 'account_id': 'A00531', 'customer_id': 'C00972', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00906', 'transaction_amount': 3133.48, 'exchange_rate': 0.776}
