[2025-02-12T16:08:32.688+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-23T17:00:00+00:00 [queued]>
[2025-02-12T16:08:32.703+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-23T17:00:00+00:00 [queued]>
[2025-02-12T16:08:32.704+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:32.727+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-23 17:00:00+00:00
[2025-02-12T16:08:32.743+0000] {standard_task_runner.py:57} INFO - Started process 5720 to run task
[2025-02-12T16:08:32.751+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-23T17:00:00+00:00', '--job-id', '95', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmpue6cxpt4']
[2025-02-12T16:08:32.758+0000] {standard_task_runner.py:85} INFO - Job 95: Subtask generate_txn_fact_data
[2025-02-12T16:08:32.887+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-23T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:33.091+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-23T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-23T17:00:00+00:00'
[2025-02-12T16:08:33.121+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:33.122+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:33.125+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:33.254+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:33.255+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:33.276+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1717862913274, 'account_id': 'A00309', 'customer_id': 'C00260', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00856', 'transaction_amount': 5673.78, 'exchange_rate': 0.5208}
[2025-02-12T16:08:33.309+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1715962113309, 'account_id': 'A00249', 'customer_id': 'C00276', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00471', 'transaction_amount': 9899.23, 'exchange_rate': 1.4057}
[2025-02-12T16:08:33.312+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1718208513312, 'account_id': 'A00676', 'customer_id': 'C00472', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00224', 'transaction_amount': 1879.6, 'exchange_rate': 1.008}
[2025-02-12T16:08:33.315+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1715962113315, 'account_id': 'A00338', 'customer_id': 'C00432', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00862', 'transaction_amount': 1785.96, 'exchange_rate': 0.7504}
[2025-02-12T16:08:33.319+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1710950913318, 'account_id': 'A00802', 'customer_id': 'C00266', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00490', 'transaction_amount': 4862.84, 'exchange_rate': 1.3711}
[2025-02-12T16:08:33.324+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1714579713324, 'account_id': 'A00496', 'customer_id': 'C00487', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00945', 'transaction_amount': 8602.49, 'exchange_rate': 1.3774}
[2025-02-12T16:08:33.328+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1724083713327, 'account_id': 'A00125', 'customer_id': 'C00231', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00586', 'transaction_amount': 2604.95, 'exchange_rate': 1.1449}
[2025-02-12T16:08:33.335+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1718640513331, 'account_id': 'A00441', 'customer_id': 'C00066', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00484', 'transaction_amount': 9528.79, 'exchange_rate': 0.608}
[2025-02-12T16:08:33.337+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1709136513337, 'account_id': 'A00174', 'customer_id': 'C00637', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00864', 'transaction_amount': 7618.52, 'exchange_rate': 0.8367}
[2025-02-12T16:08:33.340+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1715789313339, 'account_id': 'A00929', 'customer_id': 'C00644', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00889', 'transaction_amount': 7403.48, 'exchange_rate': 1.4528}
[2025-02-12T16:08:33.345+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1709827713345, 'account_id': 'A00836', 'customer_id': 'C00897', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00643', 'transaction_amount': 5137.83, 'exchange_rate': 0.6594}
[2025-02-12T16:08:33.359+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1738253313358, 'account_id': 'A00659', 'customer_id': 'C00505', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00197', 'transaction_amount': 1505.91, 'exchange_rate': 1.1161}
[2025-02-12T16:08:33.361+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1734365313361, 'account_id': 'A00367', 'customer_id': 'C00991', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00616', 'transaction_amount': 3816.11, 'exchange_rate': 0.7725}
[2025-02-12T16:08:33.366+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1717171713366, 'account_id': 'A00549', 'customer_id': 'C00854', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00128', 'transaction_amount': 489.3, 'exchange_rate': 0.8031}
[2025-02-12T16:08:33.369+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1735229313368, 'account_id': 'A00638', 'customer_id': 'C00440', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00226', 'transaction_amount': 5176.53, 'exchange_rate': 0.8388}
[2025-02-12T16:08:33.371+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1737043713371, 'account_id': 'A00669', 'customer_id': 'C00595', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00928', 'transaction_amount': 1536.06, 'exchange_rate': 1.0763}
[2025-02-12T16:08:33.379+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1715357313378, 'account_id': 'A00306', 'customer_id': 'C00543', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00309', 'transaction_amount': 3994.44, 'exchange_rate': 1.3468}
[2025-02-12T16:08:33.382+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1725466113381, 'account_id': 'A00040', 'customer_id': 'C00217', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00349', 'transaction_amount': 9790.08, 'exchange_rate': 0.7042}
[2025-02-12T16:08:33.384+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1729872513384, 'account_id': 'A00413', 'customer_id': 'C00570', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00302', 'transaction_amount': 7262.32, 'exchange_rate': 1.4097}
[2025-02-12T16:08:33.387+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1735661313387, 'account_id': 'A00491', 'customer_id': 'C00842', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00621', 'transaction_amount': 5925.19, 'exchange_rate': 0.9986}
[2025-02-12T16:08:33.389+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1736006913389, 'account_id': 'A00690', 'customer_id': 'C00155', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00862', 'transaction_amount': 4648.51, 'exchange_rate': 0.5618}
[2025-02-12T16:08:33.395+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1722701313394, 'account_id': 'A00608', 'customer_id': 'C00194', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00430', 'transaction_amount': 9173.66, 'exchange_rate': 0.7466}
[2025-02-12T16:08:33.398+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1722442113397, 'account_id': 'A00620', 'customer_id': 'C00767', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00092', 'transaction_amount': 8801.6, 'exchange_rate': 0.8409}
[2025-02-12T16:08:33.401+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1736698113400, 'account_id': 'A00470', 'customer_id': 'C00356', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00773', 'transaction_amount': 2813.65, 'exchange_rate': 0.5477}
[2025-02-12T16:08:33.404+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1728144513404, 'account_id': 'A00368', 'customer_id': 'C00432', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00047', 'transaction_amount': 150.29, 'exchange_rate': 1.2047}
[2025-02-12T16:08:33.407+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1716480513406, 'account_id': 'A00447', 'customer_id': 'C00682', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00079', 'transaction_amount': 6208.65, 'exchange_rate': 1.3268}
[2025-02-12T16:08:33.409+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1729181313409, 'account_id': 'A00987', 'customer_id': 'C00982', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00917', 'transaction_amount': 323.99, 'exchange_rate': 1.0186}
[2025-02-12T16:08:33.411+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1738771713411, 'account_id': 'A00190', 'customer_id': 'C00068', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00948', 'transaction_amount': 378.01, 'exchange_rate': 1.3502}
[2025-02-12T16:08:33.414+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1730909313414, 'account_id': 'A00986', 'customer_id': 'C00851', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00996', 'transaction_amount': 8300.82, 'exchange_rate': 0.6513}
[2025-02-12T16:08:33.417+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1729267713417, 'account_id': 'A00184', 'customer_id': 'C00269', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00895', 'transaction_amount': 6412.5, 'exchange_rate': 0.8978}
[2025-02-12T16:08:33.420+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1725811713420, 'account_id': 'A00144', 'customer_id': 'C00581', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00547', 'transaction_amount': 3141.72, 'exchange_rate': 0.9228}
[2025-02-12T16:08:33.422+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1723738113422, 'account_id': 'A00617', 'customer_id': 'C00202', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00783', 'transaction_amount': 4756.73, 'exchange_rate': 1.4009}
[2025-02-12T16:08:33.425+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1721837313424, 'account_id': 'A00869', 'customer_id': 'C00843', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00281', 'transaction_amount': 7451.78, 'exchange_rate': 0.5616}
[2025-02-12T16:08:33.438+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1722874113438, 'account_id': 'A00149', 'customer_id': 'C00308', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00405', 'transaction_amount': 9412.28, 'exchange_rate': 1.0908}
[2025-02-12T16:08:33.440+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1712765313440, 'account_id': 'A00042', 'customer_id': 'C00814', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00849', 'transaction_amount': 8574.96, 'exchange_rate': 0.7142}
[2025-02-12T16:08:33.443+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1732205313442, 'account_id': 'A00533', 'customer_id': 'C00624', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00737', 'transaction_amount': 2468.26, 'exchange_rate': 0.8691}
[2025-02-12T16:08:33.445+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1721405313444, 'account_id': 'A00025', 'customer_id': 'C00165', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00957', 'transaction_amount': 5836.58, 'exchange_rate': 0.6359}
[2025-02-12T16:08:33.447+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1707840513447, 'account_id': 'A00486', 'customer_id': 'C00618', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00973', 'transaction_amount': 5909.53, 'exchange_rate': 0.555}
[2025-02-12T16:08:33.449+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1717776513449, 'account_id': 'A00256', 'customer_id': 'C00565', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00555', 'transaction_amount': 9727.85, 'exchange_rate': 1.1056}
[2025-02-12T16:08:33.451+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1720195713451, 'account_id': 'A00062', 'customer_id': 'C00094', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00813', 'transaction_amount': 7138.41, 'exchange_rate': 1.2896}
[2025-02-12T16:08:33.453+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1727280513453, 'account_id': 'A00988', 'customer_id': 'C00199', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00334', 'transaction_amount': 2769.44, 'exchange_rate': 1.3693}
[2025-02-12T16:08:33.456+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1735920513456, 'account_id': 'A00490', 'customer_id': 'C00336', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00689', 'transaction_amount': 1981.59, 'exchange_rate': 1.4428}
[2025-02-12T16:08:33.473+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1738858113458, 'account_id': 'A00220', 'customer_id': 'C00683', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00904', 'transaction_amount': 6918.23, 'exchange_rate': 0.5729}
[2025-02-12T16:08:33.558+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1712160513534, 'account_id': 'A00189', 'customer_id': 'C00976', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00500', 'transaction_amount': 8271.03, 'exchange_rate': 0.5303}
[2025-02-12T16:08:51.391+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1721405313965, 'account_id': 'A00710', 'customer_id': 'C00081', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00475', 'transaction_amount': 9037.65, 'exchange_rate': 0.6892}
[2025-02-12T16:08:51.398+0000] {conn.py:1527} WARNING - DNS lookup failed for kafka_broker:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
[2025-02-12T16:08:51.404+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1719158931404, 'account_id': 'A00096', 'customer_id': 'C00256', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00451', 'transaction_amount': 928.25, 'exchange_rate': 1.3228}
[2025-02-12T16:08:51.406+0000] {conn.py:315} ERROR - DNS lookup failed for kafka_broker:9092 (0)
[2025-02-12T16:08:51.414+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1712938131409, 'account_id': 'A00865', 'customer_id': 'C00738', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00730', 'transaction_amount': 9131.71, 'exchange_rate': 0.5386}
[2025-02-12T16:08:51.431+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1738166931427, 'account_id': 'A00583', 'customer_id': 'C00778', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00216', 'transaction_amount': 319.23, 'exchange_rate': 0.9858}
[2025-02-12T16:08:51.434+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1708618131433, 'account_id': 'A00802', 'customer_id': 'C00383', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00401', 'transaction_amount': 8951.21, 'exchange_rate': 0.534}
[2025-02-12T16:08:51.438+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1722701331437, 'account_id': 'A00752', 'customer_id': 'C00723', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00565', 'transaction_amount': 5729.23, 'exchange_rate': 1.1683}
[2025-02-12T16:08:51.457+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1716394131456, 'account_id': 'A00829', 'customer_id': 'C00333', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00753', 'transaction_amount': 9227.39, 'exchange_rate': 1.2808}
[2025-02-12T16:08:51.464+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1736266131464, 'account_id': 'A00326', 'customer_id': 'C00075', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00747', 'transaction_amount': 4166.53, 'exchange_rate': 1.0926}
[2025-02-12T16:08:51.468+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1727798931467, 'account_id': 'A00899', 'customer_id': 'C00927', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00153', 'transaction_amount': 9567.7, 'exchange_rate': 1.2278}
[2025-02-12T16:08:51.471+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1730390931470, 'account_id': 'A00059', 'customer_id': 'C00473', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00398', 'transaction_amount': 517.86, 'exchange_rate': 0.6853}
[2025-02-12T16:08:51.476+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1711814931475, 'account_id': 'A00368', 'customer_id': 'C00643', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00018', 'transaction_amount': 8808.75, 'exchange_rate': 0.6071}
