[2025-02-12T16:10:25.897+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-08T17:00:00+00:00 [queued]>
[2025-02-12T16:10:25.913+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-08T17:00:00+00:00 [queued]>
[2025-02-12T16:10:25.914+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:10:25.934+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-08 17:00:00+00:00
[2025-02-12T16:10:25.946+0000] {standard_task_runner.py:57} INFO - Started process 6062 to run task
[2025-02-12T16:10:25.951+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-08T17:00:00+00:00', '--job-id', '110', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmpptmrg2jj']
[2025-02-12T16:10:25.954+0000] {standard_task_runner.py:85} INFO - Job 110: Subtask generate_txn_fact_data
[2025-02-12T16:10:26.043+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-08T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:10:26.197+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-08T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-08T17:00:00+00:00'
[2025-02-12T16:10:26.204+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:10:26.205+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:10:26.206+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:10:26.310+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:10:26.310+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:10:26.318+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1715443826316, 'account_id': 'A00155', 'customer_id': 'C00593', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00290', 'transaction_amount': 3355.49, 'exchange_rate': 0.9347}
[2025-02-12T16:10:26.342+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1730650226341, 'account_id': 'A00767', 'customer_id': 'C00913', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00763', 'transaction_amount': 9136.21, 'exchange_rate': 1.2403}
[2025-02-12T16:10:26.353+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1716221426351, 'account_id': 'A00042', 'customer_id': 'C00978', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00360', 'transaction_amount': 2475.2, 'exchange_rate': 0.6747}
[2025-02-12T16:10:26.356+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1727971826355, 'account_id': 'A00820', 'customer_id': 'C00710', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00532', 'transaction_amount': 5464.05, 'exchange_rate': 1.1934}
[2025-02-12T16:10:26.362+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1710519026361, 'account_id': 'A00064', 'customer_id': 'C00652', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00586', 'transaction_amount': 4695.7, 'exchange_rate': 0.626}
[2025-02-12T16:10:26.364+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1730477426364, 'account_id': 'A00773', 'customer_id': 'C00292', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00523', 'transaction_amount': 7480.38, 'exchange_rate': 0.5447}
[2025-02-12T16:10:26.368+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1713283826367, 'account_id': 'A00872', 'customer_id': 'C00665', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00179', 'transaction_amount': 5845.15, 'exchange_rate': 0.6282}
[2025-02-12T16:10:26.373+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1714061426371, 'account_id': 'A00265', 'customer_id': 'C00866', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00459', 'transaction_amount': 4198.93, 'exchange_rate': 1.329}
[2025-02-12T16:10:26.377+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1715789426376, 'account_id': 'A00844', 'customer_id': 'C00421', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00452', 'transaction_amount': 9130.87, 'exchange_rate': 0.9251}
[2025-02-12T16:10:26.381+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1737043826380, 'account_id': 'A00451', 'customer_id': 'C00381', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00613', 'transaction_amount': 8480.86, 'exchange_rate': 0.7992}
[2025-02-12T16:10:26.387+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1709827826384, 'account_id': 'A00078', 'customer_id': 'C00879', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00266', 'transaction_amount': 181.18, 'exchange_rate': 1.2146}
[2025-02-12T16:10:26.392+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1734624626391, 'account_id': 'A00582', 'customer_id': 'C00610', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00993', 'transaction_amount': 838.26, 'exchange_rate': 0.6515}
[2025-02-12T16:10:26.395+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1729786226395, 'account_id': 'A00913', 'customer_id': 'C00618', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00826', 'transaction_amount': 7607.38, 'exchange_rate': 1.2976}
[2025-02-12T16:10:26.398+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1722615026397, 'account_id': 'A00638', 'customer_id': 'C00510', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00900', 'transaction_amount': 1865.58, 'exchange_rate': 1.1722}
[2025-02-12T16:10:26.403+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1715703026402, 'account_id': 'A00438', 'customer_id': 'C00844', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00719', 'transaction_amount': 596.1, 'exchange_rate': 0.8205}
[2025-02-12T16:10:26.407+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1709223026406, 'account_id': 'A00187', 'customer_id': 'C00101', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00148', 'transaction_amount': 278.59, 'exchange_rate': 1.2073}
[2025-02-12T16:10:26.412+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1726071026411, 'account_id': 'A00119', 'customer_id': 'C00671', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00765', 'transaction_amount': 2347.96, 'exchange_rate': 0.8246}
[2025-02-12T16:10:26.416+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1718035826415, 'account_id': 'A00759', 'customer_id': 'C00059', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00363', 'transaction_amount': 6704.62, 'exchange_rate': 0.9605}
[2025-02-12T16:10:26.420+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1718986226420, 'account_id': 'A00313', 'customer_id': 'C00945', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00287', 'transaction_amount': 9216.99, 'exchange_rate': 1.3421}
[2025-02-12T16:10:26.423+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1738167026422, 'account_id': 'A00670', 'customer_id': 'C00484', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00564', 'transaction_amount': 8647.27, 'exchange_rate': 1.0973}
[2025-02-12T16:10:26.428+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1718899826427, 'account_id': 'A00292', 'customer_id': 'C00036', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00637', 'transaction_amount': 1590.89, 'exchange_rate': 0.8987}
[2025-02-12T16:10:26.430+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1736179826430, 'account_id': 'A00170', 'customer_id': 'C00986', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00090', 'transaction_amount': 6451.76, 'exchange_rate': 1.0172}
[2025-02-12T16:10:26.434+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1715875826432, 'account_id': 'A00832', 'customer_id': 'C00043', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00383', 'transaction_amount': 7516.9, 'exchange_rate': 1.0147}
[2025-02-12T16:10:26.436+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1708359026436, 'account_id': 'A00234', 'customer_id': 'C00679', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00874', 'transaction_amount': 8155.98, 'exchange_rate': 1.4582}
[2025-02-12T16:10:26.440+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1718122226439, 'account_id': 'A00055', 'customer_id': 'C00214', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00248', 'transaction_amount': 8006.16, 'exchange_rate': 1.1441}
[2025-02-12T16:10:26.443+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1729872626442, 'account_id': 'A00982', 'customer_id': 'C00697', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00599', 'transaction_amount': 1193.4, 'exchange_rate': 0.5005}
[2025-02-12T16:10:26.446+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1732464626445, 'account_id': 'A00726', 'customer_id': 'C00890', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00681', 'transaction_amount': 9369.21, 'exchange_rate': 0.8839}
[2025-02-12T16:10:26.449+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1709309426448, 'account_id': 'A00640', 'customer_id': 'C00896', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00821', 'transaction_amount': 4958.43, 'exchange_rate': 1.4235}
[2025-02-12T16:10:26.450+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1730045426450, 'account_id': 'A00583', 'customer_id': 'C00716', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00610', 'transaction_amount': 9558.6, 'exchange_rate': 1.3413}
[2025-02-12T16:10:26.456+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1723651826455, 'account_id': 'A00646', 'customer_id': 'C00266', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00356', 'transaction_amount': 745.64, 'exchange_rate': 1.0267}
[2025-02-12T16:10:26.459+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1716826226459, 'account_id': 'A00732', 'customer_id': 'C00607', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00820', 'transaction_amount': 5036.97, 'exchange_rate': 1.1428}
[2025-02-12T16:10:26.462+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1726416626462, 'account_id': 'A00390', 'customer_id': 'C00557', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00348', 'transaction_amount': 8450.26, 'exchange_rate': 0.708}
[2025-02-12T16:10:26.467+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1732119026466, 'account_id': 'A00138', 'customer_id': 'C00002', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00237', 'transaction_amount': 7251.29, 'exchange_rate': 1.2204}
[2025-02-12T16:10:26.470+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1708704626469, 'account_id': 'A00458', 'customer_id': 'C00095', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00412', 'transaction_amount': 3611.83, 'exchange_rate': 1.3282}
[2025-02-12T16:10:26.473+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1732378226473, 'account_id': 'A00275', 'customer_id': 'C00249', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00704', 'transaction_amount': 7217.14, 'exchange_rate': 1.3089}
[2025-02-12T16:10:26.476+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1724256626475, 'account_id': 'A00080', 'customer_id': 'C00666', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00309', 'transaction_amount': 7427.84, 'exchange_rate': 1.0802}
[2025-02-12T16:10:26.478+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1725379826478, 'account_id': 'A00027', 'customer_id': 'C00648', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00514', 'transaction_amount': 7791.72, 'exchange_rate': 1.1505}
[2025-02-12T16:10:26.482+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1731600626480, 'account_id': 'A00718', 'customer_id': 'C00268', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00034', 'transaction_amount': 9086.84, 'exchange_rate': 0.922}
[2025-02-12T16:10:26.485+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1737389426484, 'account_id': 'A00801', 'customer_id': 'C00903', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00974', 'transaction_amount': 218.29, 'exchange_rate': 1.0078}
[2025-02-12T16:10:26.488+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1707840626487, 'account_id': 'A00624', 'customer_id': 'C00875', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00198', 'transaction_amount': 2594.8, 'exchange_rate': 1.1368}
[2025-02-12T16:10:26.493+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1719677426492, 'account_id': 'A00714', 'customer_id': 'C00051', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00947', 'transaction_amount': 3744.42, 'exchange_rate': 1.0258}
[2025-02-12T16:10:26.498+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1712247026497, 'account_id': 'A00695', 'customer_id': 'C00995', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00561', 'transaction_amount': 6553.99, 'exchange_rate': 1.0399}
[2025-02-12T16:10:26.501+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1726071026501, 'account_id': 'A00188', 'customer_id': 'C00389', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00275', 'transaction_amount': 2096.81, 'exchange_rate': 0.5353}
[2025-02-12T16:10:26.505+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1736525426504, 'account_id': 'A00952', 'customer_id': 'C00502', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00963', 'transaction_amount': 3367.95, 'exchange_rate': 1.4916}
[2025-02-12T16:10:26.508+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1737994226507, 'account_id': 'A00664', 'customer_id': 'C00084', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00725', 'transaction_amount': 9198.35, 'exchange_rate': 0.7459}
[2025-02-12T16:10:26.511+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1728231026511, 'account_id': 'A00306', 'customer_id': 'C00608', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00126', 'transaction_amount': 3245.13, 'exchange_rate': 1.1834}
[2025-02-12T16:10:26.513+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1723738226513, 'account_id': 'A00174', 'customer_id': 'C00928', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00610', 'transaction_amount': 4069.7, 'exchange_rate': 0.7723}
[2025-02-12T16:10:26.516+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1716048626516, 'account_id': 'A00625', 'customer_id': 'C00194', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00862', 'transaction_amount': 9153.86, 'exchange_rate': 0.8447}
[2025-02-12T16:10:26.519+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1721837426519, 'account_id': 'A00372', 'customer_id': 'C00208', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00365', 'transaction_amount': 2486.43, 'exchange_rate': 1.4702}
[2025-02-12T16:10:26.523+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1719159026522, 'account_id': 'A00490', 'customer_id': 'C00099', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00086', 'transaction_amount': 9557.76, 'exchange_rate': 1.0747}
[2025-02-12T16:10:26.528+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1737994226525, 'account_id': 'A00308', 'customer_id': 'C00525', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00114', 'transaction_amount': 2867.94, 'exchange_rate': 1.3394}
[2025-02-12T16:10:26.532+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1727107826531, 'account_id': 'A00244', 'customer_id': 'C00150', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00437', 'transaction_amount': 1467.1, 'exchange_rate': 1.3982}
[2025-02-12T16:10:26.535+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1730391026534, 'account_id': 'A00188', 'customer_id': 'C00574', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00100', 'transaction_amount': 1403.74, 'exchange_rate': 1.3247}
[2025-02-12T16:10:26.538+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1735402226538, 'account_id': 'A00618', 'customer_id': 'C00363', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00255', 'transaction_amount': 8958.29, 'exchange_rate': 0.8061}
[2025-02-12T16:10:26.540+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1738599026540, 'account_id': 'A00823', 'customer_id': 'C00539', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00775', 'transaction_amount': 3810.52, 'exchange_rate': 1.4447}
[2025-02-12T16:10:26.543+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1714752626542, 'account_id': 'A00658', 'customer_id': 'C00325', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00461', 'transaction_amount': 6317.78, 'exchange_rate': 0.7258}
[2025-02-12T16:10:26.546+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1727194226546, 'account_id': 'A00335', 'customer_id': 'C00080', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00903', 'transaction_amount': 4272.82, 'exchange_rate': 0.9749}
